RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2828.0,15584190.0,Esposito,704.0,France,Male,36.0,7.0,120026.98,2.0,0.0,1.0,100601.73,0.0
2829.0,15716449.0,Fraser,527.0,Spain,Male,33.0,9.0,132168.28,1.0,0.0,0.0,98734.15,0.0
2830.0,15759913.0,Trentini,553.0,Germany,Male,43.0,6.0,85200.82,2.0,1.0,1.0,160574.09,0.0
2831.0,15701555.0,Nicholls,575.0,Spain,Male,53.0,1.0,84903.33,2.0,0.0,1.0,26015.8,0.0
2832.0,15758482.0,Montalvo,626.0,France,Female,32.0,0.0,0.0,2.0,0.0,0.0,187172.54,0.0
2833.0,15758171.0,Tien,582.0,France,Male,20.0,4.0,0.0,1.0,1.0,1.0,55763.66,0.0
2834.0,15680346.0,Chuang,683.0,Spain,Male,40.0,8.0,0.0,1.0,1.0,0.0,75848.22,0.0
2835.0,15649124.0,Fang,850.0,France,Male,30.0,9.0,121535.18,1.0,0.0,0.0,40313.47,0.0
2836.0,15812917.0,Kosisochukwu,653.0,Spain,Male,35.0,6.0,116662.96,2.0,1.0,1.0,23864.21,0.0
2837.0,15768455.0,Young,679.0,France,Male,60.0,8.0,0.0,2.0,1.0,1.0,51380.9,0.0
2838.0,15703059.0,Scott,549.0,Germany,Female,49.0,6.0,124829.16,1.0,0.0,1.0,93551.36,0.0
,,,,,,,,,,,,,
2832.0,15758482.0,Montalvo,626.0,France,Female,32.0,0.0,0.0,2.0,0.0,0.0,187172.54,0.0
