RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6799.0,15799925.0,Uwakwe,800.0,France,Male,60.0,6.0,88541.57,2.0,1.0,1.0,131718.12,0.0
6800.0,15692575.0,Kerr,760.0,France,Male,38.0,6.0,162888.73,1.0,1.0,0.0,91098.76,1.0
6801.0,15743149.0,Findlay,711.0,France,Female,35.0,8.0,0.0,1.0,1.0,1.0,67508.01,0.0
6802.0,15776947.0,Ugorji,637.0,Spain,Male,43.0,8.0,0.0,1.0,1.0,0.0,12156.93,1.0
6803.0,15700656.0,Balashova,662.0,France,Male,32.0,9.0,0.0,2.0,0.0,0.0,65089.38,0.0
6804.0,15594515.0,Cheng,568.0,France,Female,44.0,7.0,0.0,2.0,0.0,0.0,62370.67,1.0
6805.0,15787884.0,Martin,692.0,France,Female,30.0,7.0,0.0,2.0,1.0,1.0,18826.34,0.0
6806.0,15577988.0,Skinner,614.0,France,Female,35.0,1.0,0.0,2.0,1.0,1.0,3342.62,0.0
6807.0,15795586.0,McDonald,478.0,France,Male,35.0,1.0,92474.05,1.0,1.0,0.0,178626.07,0.0
6808.0,15677739.0,Dellucci,562.0,France,Male,36.0,6.0,0.0,2.0,1.0,0.0,32845.32,0.0
6809.0,15720134.0,Reynolds,709.0,Germany,Male,30.0,9.0,115479.48,2.0,1.0,1.0,134732.99,0.0
,,,,,,,,,,,,,
6803.0,15700656.0,Balashova,662.0,France,Male,32.0,9.0,0.0,2.0,0.0,0.0,65089.38,0.0
