RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7426.0,15640521.0,Chidumaga,552.0,Germany,Male,33.0,3.0,144962.74,1.0,1.0,0.0,58844.84,1.0
7427.0,15790630.0,Olisaemeka,619.0,France,Female,48.0,4.0,0.0,1.0,0.0,0.0,18094.96,1.0
7428.0,15664720.0,Kovalyova,714.0,Spain,Male,33.0,8.0,122017.19,1.0,0.0,0.0,162515.17,0.0
7429.0,15750055.0,Onio,503.0,Spain,Male,32.0,9.0,100262.88,2.0,1.0,1.0,157921.25,0.0
7430.0,15644878.0,Hill,685.0,Spain,Female,43.0,6.0,117302.62,1.0,0.0,0.0,68701.73,0.0
7431.0,15754578.0,Okeke,606.0,France,Female,35.0,0.0,135984.15,2.0,1.0,0.0,186778.89,0.0
7432.0,15705379.0,Upjohn,678.0,France,Male,38.0,3.0,0.0,2.0,1.0,0.0,66561.6,0.0
7433.0,15761047.0,H?,724.0,Germany,Male,31.0,2.0,160997.54,2.0,0.0,1.0,64831.36,0.0
7434.0,15671293.0,Marcus,779.0,Germany,Female,37.0,2.0,128389.63,1.0,1.0,1.0,6589.16,1.0
7435.0,15687527.0,Yobachukwu,638.0,Spain,Male,35.0,1.0,0.0,2.0,1.0,0.0,165370.66,0.0
7436.0,15647898.0,Russell,610.0,Spain,Female,50.0,5.0,130554.51,3.0,1.0,0.0,184758.17,1.0
,,,,,,,,,,,,,
7432.0,15705379.0,Upjohn,678.0,France,Male,38.0,3.0,0.0,2.0,1.0,0.0,66561.6,0.0
