RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4654.0,15579617.0,Sinclair,489.0,France,Female,51.0,3.0,0.0,2.0,0.0,1.0,174098.28,1.0
4655.0,15593976.0,Swanson,578.0,Germany,Female,31.0,5.0,102088.68,4.0,0.0,0.0,187866.21,1.0
4656.0,15716041.0,Chinomso,622.0,Spain,Male,39.0,9.0,0.0,2.0,0.0,1.0,100862.36,0.0
4657.0,15654489.0,Fomin,843.0,France,Female,38.0,8.0,134887.53,1.0,1.0,1.0,10804.04,0.0
4658.0,15736302.0,McKay,687.0,France,Male,48.0,4.0,0.0,2.0,1.0,1.0,170893.85,0.0
4659.0,15805909.0,Bergamaschi,700.0,Spain,Male,28.0,8.0,159900.38,1.0,0.0,0.0,22698.56,0.0
4660.0,15572762.0,Matveyeva,410.0,Germany,Female,50.0,2.0,102278.79,2.0,1.0,0.0,89822.48,0.0
4661.0,15724632.0,Madukaego,537.0,France,Female,41.0,0.0,0.0,2.0,0.0,1.0,175262.49,0.0
4662.0,15670416.0,Ferri,780.0,France,Female,43.0,0.0,0.0,1.0,0.0,1.0,15705.27,0.0
4663.0,15749528.0,Achebe,652.0,Spain,Male,58.0,6.0,0.0,2.0,0.0,1.0,170025.43,0.0
4664.0,15578783.0,Mai,620.0,Germany,Male,35.0,0.0,76989.97,1.0,1.0,1.0,17242.79,0.0
,,,,,,,,,,,,,
4654.0,15579617.0,Sinclair,489.0,France,Female,51.0,3.0,0.0,2.0,0.0,1.0,174098.28,1.0
