RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4687.0,15607314.0,Chiefo,536.0,Spain,Male,53.0,2.0,143923.96,1.0,1.0,0.0,2019.78,1.0
4688.0,15576745.0,Fyodorov,769.0,France,Male,48.0,2.0,96542.16,2.0,0.0,1.0,197885.72,0.0
4689.0,15669606.0,Chu,690.0,France,Male,33.0,5.0,0.0,2.0,1.0,0.0,138017.68,0.0
4690.0,15737832.0,Robertson,771.0,Spain,Male,45.0,0.0,139825.56,1.0,0.0,0.0,170984.97,1.0
4691.0,15681990.0,Palmerston,497.0,Germany,Male,24.0,6.0,111769.14,2.0,1.0,0.0,55859.27,0.0
4692.0,15758050.0,Madukwe,622.0,Spain,Male,37.0,4.0,0.0,2.0,1.0,0.0,4459.5,0.0
4693.0,15787848.0,Chinedum,602.0,Spain,Male,30.0,9.0,113672.18,2.0,0.0,0.0,102135.92,0.0
4694.0,15713594.0,French,543.0,France,Female,32.0,7.0,147256.86,1.0,1.0,0.0,112771.95,0.0
4695.0,15588186.0,Polyakov,520.0,Spain,Male,45.0,7.0,107023.03,1.0,1.0,0.0,32903.93,0.0
4696.0,15786739.0,Clements,669.0,France,Male,37.0,1.0,125529.55,1.0,1.0,1.0,162260.93,0.0
4697.0,15699467.0,Connor,631.0,Spain,Female,41.0,0.0,0.0,1.0,0.0,0.0,87959.83,0.0
,,,,,,,,,,,,,
4690.0,15737832.0,Robertson,771.0,Spain,Male,45.0,0.0,139825.56,1.0,0.0,0.0,170984.97,1.0
