RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7558.0,15647295.0,Chin,426.0,France,Male,34.0,9.0,0.0,2.0,1.0,0.0,107876.91,0.0
7559.0,15642098.0,Cox,622.0,Spain,Female,36.0,0.0,108960.0,2.0,1.0,0.0,111180.3,1.0
7560.0,15696120.0,Wallace,701.0,Spain,Female,30.0,2.0,0.0,2.0,1.0,0.0,115650.63,0.0
7561.0,15675176.0,Price,512.0,France,Male,51.0,6.0,144953.31,1.0,1.0,1.0,165035.17,0.0
7562.0,15700046.0,Yuan,635.0,France,Male,41.0,4.0,103544.88,2.0,1.0,0.0,193746.55,0.0
7563.0,15782089.0,Mullen,685.0,France,Male,33.0,6.0,0.0,1.0,1.0,0.0,58458.26,0.0
7564.0,15706394.0,Howell,609.0,France,Male,53.0,7.0,0.0,2.0,0.0,1.0,52332.85,0.0
7565.0,15759387.0,McIntosh,598.0,Germany,Male,38.0,1.0,101487.18,1.0,1.0,1.0,75959.1,1.0
7566.0,15623369.0,Clifton,708.0,France,Male,52.0,10.0,105355.81,1.0,1.0,0.0,123.07,1.0
7567.0,15732943.0,Okwuoma,574.0,Spain,Male,36.0,4.0,77967.5,1.0,1.0,0.0,167066.95,1.0
7568.0,15750545.0,Chidiebere,629.0,France,Male,44.0,5.0,0.0,4.0,0.0,0.0,117572.59,1.0
,,,,,,,,,,,,,
7559.0,15642098.0,Cox,622.0,Spain,Female,36.0,0.0,108960.0,2.0,1.0,0.0,111180.3,1.0
