RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2498.0,15748123.0,Chienezie,613.0,France,Male,20.0,3.0,0.0,2.0,1.0,1.0,149613.77,0.0
2499.0,15648735.0,Cashin,718.0,France,Male,37.0,8.0,0.0,2.0,1.0,1.0,142.81,0.0
2500.0,15634974.0,Seppelt,614.0,France,Female,37.0,8.0,75150.34,4.0,0.0,1.0,131766.67,1.0
2501.0,15713378.0,Brownless,711.0,France,Male,38.0,10.0,0.0,2.0,0.0,0.0,53311.78,0.0
2502.0,15753370.0,McDonald,691.0,Germany,Female,38.0,5.0,114753.76,1.0,1.0,0.0,107665.02,0.0
2503.0,15782659.0,Mamelu,527.0,France,Male,32.0,0.0,0.0,1.0,1.0,0.0,109523.88,0.0
2504.0,15583364.0,McGregor,476.0,France,Female,32.0,6.0,111871.93,1.0,0.0,0.0,112132.86,0.0
2505.0,15625942.0,McDonald,619.0,Spain,Female,45.0,0.0,0.0,2.0,0.0,0.0,113645.4,0.0
2506.0,15720284.0,Crawford,607.0,Germany,Female,37.0,4.0,135927.06,1.0,0.0,0.0,180890.4,0.0
2507.0,15679642.0,Feng,695.0,Spain,Male,44.0,8.0,0.0,2.0,1.0,1.0,70974.13,0.0
2508.0,15628007.0,Genovese,653.0,France,Male,33.0,1.0,0.0,2.0,0.0,0.0,53379.52,0.0
,,,,,,,,,,,,,
2502.0,15753370.0,McDonald,691.0,Germany,Female,38.0,5.0,114753.76,1.0,1.0,0.0,107665.02,0.0
