RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5732.0,15800746.0,Watson,674.0,France,Male,45.0,7.0,144889.18,1.0,1.0,1.0,102591.9,1.0
5733.0,15788686.0,Gibson,538.0,Spain,Male,40.0,8.0,0.0,2.0,1.0,1.0,25554.4,0.0
5734.0,15742798.0,French,829.0,France,Female,22.0,7.0,150126.44,1.0,1.0,0.0,152107.93,1.0
5735.0,15596647.0,Henderson,768.0,France,Male,54.0,8.0,69712.74,1.0,1.0,1.0,69381.05,0.0
5736.0,15756070.0,Greenwood,585.0,Spain,Female,44.0,4.0,0.0,2.0,0.0,1.0,101728.46,0.0
5737.0,15775116.0,Anderson,581.0,France,Male,31.0,3.0,0.0,2.0,0.0,0.0,89040.61,0.0
5738.0,15575428.0,Mistry,682.0,Germany,Female,35.0,2.0,117438.92,2.0,1.0,1.0,16910.98,0.0
5739.0,15654074.0,Tuan,653.0,France,Male,38.0,8.0,119315.75,1.0,1.0,0.0,150468.35,0.0
5740.0,15695872.0,Fiorentini,712.0,France,Female,30.0,1.0,89571.59,1.0,1.0,1.0,177613.19,0.0
5741.0,15568885.0,Scott,620.0,Germany,Female,34.0,8.0,102251.57,1.0,1.0,0.0,120672.09,0.0
5742.0,15725036.0,Jideofor,709.0,France,Male,42.0,9.0,118546.71,1.0,0.0,1.0,77142.85,0.0
,,,,,,,,,,,,,
5733.0,15788686.0,Gibson,538.0,Spain,Male,40.0,8.0,0.0,2.0,1.0,1.0,25554.4,0.0
