RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1585.0,15631460.0,Swift,671.0,Spain,Female,42.0,3.0,0.0,2.0,1.0,1.0,128449.33,0.0
1586.0,15692002.0,Skelton,538.0,France,Male,33.0,6.0,93791.38,1.0,1.0,1.0,199249.29,0.0
1587.0,15595282.0,White,735.0,France,Female,33.0,4.0,0.0,2.0,1.0,0.0,149474.69,0.0
1588.0,15789548.0,Giordano,592.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,126726.33,0.0
1589.0,15758035.0,Bateson,747.0,France,Male,61.0,7.0,155973.13,1.0,0.0,1.0,147554.26,0.0
1590.0,15617518.0,Hu,675.0,Germany,Male,36.0,7.0,89409.95,1.0,1.0,1.0,149399.7,0.0
1591.0,15651802.0,Day,632.0,Spain,Female,39.0,5.0,97854.37,2.0,1.0,0.0,93536.38,0.0
1592.0,15631813.0,Beneventi,621.0,France,Male,39.0,6.0,0.0,2.0,1.0,1.0,58883.91,0.0
1593.0,15729668.0,Elizabeth,521.0,Spain,Male,29.0,3.0,60280.62,1.0,1.0,0.0,154271.41,0.0
1594.0,15741728.0,Atkins,591.0,Spain,Male,36.0,7.0,135216.8,1.0,1.0,1.0,122022.89,0.0
1595.0,15576676.0,Serrano,706.0,Germany,Female,28.0,6.0,124923.35,2.0,1.0,1.0,50299.14,0.0
,,,,,,,,,,,,,
1595.0,15576676.0,Serrano,706.0,Germany,Female,28.0,6.0,124923.35,2.0,1.0,1.0,50299.14,0.0
