RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7921.0,15684296.0,Artyomova,714.0,France,Male,34.0,5.0,141173.03,1.0,0.0,1.0,98896.06,0.0
7922.0,15702293.0,Medvedeva,588.0,Spain,Female,35.0,7.0,0.0,2.0,1.0,1.0,108739.15,0.0
7923.0,15642099.0,Tsui,679.0,Spain,Male,39.0,6.0,0.0,2.0,1.0,0.0,12266.06,0.0
7924.0,15773273.0,Runyon,730.0,Spain,Male,38.0,5.0,118866.36,1.0,1.0,1.0,163317.5,0.0
7925.0,15613337.0,Gallo,833.0,France,Male,47.0,2.0,0.0,2.0,1.0,1.0,182247.77,0.0
7926.0,15800482.0,Bradshaw,586.0,Spain,Female,33.0,7.0,0.0,2.0,1.0,1.0,168261.4,0.0
7927.0,15732644.0,Evans,567.0,Spain,Female,54.0,5.0,92316.31,2.0,1.0,0.0,158590.66,1.0
7928.0,15713426.0,Hancock,637.0,Germany,Male,30.0,1.0,122185.53,1.0,1.0,0.0,102566.46,1.0
7929.0,15640789.0,Butler,711.0,France,Male,38.0,4.0,123345.85,1.0,1.0,0.0,141827.83,0.0
7930.0,15598892.0,Bradshaw,828.0,France,Male,30.0,4.0,73070.18,2.0,0.0,0.0,161671.15,0.0
7931.0,15606436.0,Bergamaschi,500.0,Spain,Male,38.0,7.0,0.0,2.0,0.0,0.0,192013.23,0.0
,,,,,,,,,,,,,
7927.0,15732644.0,Evans,567.0,Spain,Female,54.0,5.0,92316.31,2.0,1.0,0.0,158590.66,1.0
