RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3928.0,15651943.0,Richards,580.0,Spain,Female,65.0,1.0,0.0,2.0,0.0,1.0,103182.46,0.0
3929.0,15609545.0,Azubuike,548.0,France,Male,29.0,5.0,83442.98,1.0,0.0,1.0,177017.39,0.0
3930.0,15658548.0,Ignatiev,646.0,Germany,Female,36.0,6.0,144773.29,2.0,1.0,0.0,53217.3,0.0
3931.0,15626008.0,Miller,622.0,Germany,Female,52.0,9.0,111973.97,1.0,1.0,1.0,162756.29,1.0
3932.0,15774133.0,Cox,706.0,France,Female,35.0,8.0,178032.53,1.0,0.0,1.0,42181.68,0.0
3933.0,15763798.0,McMillan,680.0,France,Male,23.0,5.0,140007.19,1.0,0.0,1.0,31714.08,0.0
3934.0,15758013.0,Napolitano,698.0,France,Male,37.0,5.0,98400.61,2.0,0.0,0.0,25017.28,0.0
3935.0,15705765.0,Lane,581.0,Spain,Female,46.0,1.0,0.0,2.0,1.0,0.0,104272.04,0.0
3936.0,15648362.0,Kennedy,728.0,Germany,Male,45.0,3.0,108924.33,2.0,1.0,0.0,84300.4,1.0
3937.0,15761102.0,T'ao,707.0,Spain,Female,32.0,4.0,132835.56,1.0,0.0,0.0,136877.24,0.0
3938.0,15610165.0,Hsiung,761.0,France,Female,26.0,1.0,0.0,2.0,1.0,1.0,199409.19,0.0
,,,,,,,,,,,,,
3930.0,15658548.0,Ignatiev,646.0,Germany,Female,36.0,6.0,144773.29,2.0,1.0,0.0,53217.3,0.0
