RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7723.0,15570086.0,Lynch,684.0,Germany,Male,18.0,9.0,90544.0,1.0,0.0,1.0,4777.23,0.0
7724.0,15794875.0,Hung,691.0,Spain,Male,35.0,6.0,0.0,2.0,0.0,1.0,178038.17,0.0
7725.0,15673591.0,Oluchukwu,842.0,France,Male,44.0,3.0,141252.18,4.0,0.0,1.0,128521.16,1.0
7726.0,15631756.0,Tuan,482.0,France,Female,35.0,5.0,147813.05,2.0,0.0,0.0,109029.72,0.0
7727.0,15757617.0,Lewis,735.0,France,Male,55.0,6.0,134140.68,1.0,1.0,0.0,2267.88,0.0
7728.0,15612729.0,Chidiebere,681.0,France,Female,63.0,7.0,0.0,2.0,1.0,1.0,55054.48,0.0
7729.0,15637857.0,Woolacott,616.0,France,Female,31.0,8.0,0.0,1.0,0.0,1.0,76456.17,0.0
7730.0,15681007.0,Yen,850.0,France,Female,35.0,2.0,128548.49,4.0,1.0,0.0,75478.95,1.0
7731.0,15593622.0,Service,635.0,France,Male,43.0,10.0,122198.21,2.0,0.0,1.0,179144.54,0.0
7732.0,15629273.0,Lin,638.0,Germany,Male,42.0,8.0,145177.84,1.0,1.0,0.0,193471.74,1.0
7733.0,15765846.0,Chuang,820.0,Spain,Female,31.0,2.0,94222.53,1.0,1.0,0.0,103570.8,0.0
,,,,,,,,,,,,,
7726.0,15631756.0,Tuan,482.0,France,Female,35.0,5.0,147813.05,2.0,0.0,0.0,109029.72,0.0
