RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4137.0,15757952.0,Teng,651.0,France,Male,44.0,2.0,0.0,3.0,1.0,0.0,102530.35,1.0
4138.0,15698732.0,K'ung,789.0,Germany,Male,51.0,3.0,104677.09,1.0,1.0,0.0,74265.38,0.0
4139.0,15714355.0,Sinclair,775.0,Germany,Male,32.0,8.0,121669.23,1.0,0.0,1.0,125898.39,0.0
4140.0,15599090.0,McKelvey,564.0,Germany,Male,40.0,7.0,108407.34,1.0,1.0,1.0,83681.2,0.0
4141.0,15762048.0,Yuan,841.0,Germany,Female,33.0,7.0,154969.79,2.0,1.0,1.0,99505.75,0.0
4142.0,15790596.0,Moran,850.0,Spain,Male,39.0,0.0,141829.67,1.0,1.0,1.0,92748.16,0.0
4143.0,15609623.0,McConnell,637.0,France,Female,63.0,5.0,0.0,1.0,1.0,0.0,28092.77,1.0
4144.0,15711901.0,Iheatu,500.0,France,Male,45.0,2.0,109162.82,1.0,1.0,1.0,126145.08,0.0
4145.0,15779809.0,Giordano,655.0,France,Male,44.0,8.0,87471.63,1.0,0.0,1.0,188593.98,0.0
4146.0,15729018.0,Alexander,666.0,France,Female,33.0,2.0,147229.65,1.0,1.0,1.0,56410.17,0.0
4147.0,15698246.0,Gordon,658.0,France,Female,24.0,2.0,0.0,2.0,1.0,1.0,84694.49,0.0
,,,,,,,,,,,,,
4143.0,15609623.0,McConnell,637.0,France,Female,63.0,5.0,0.0,1.0,1.0,0.0,28092.77,1.0
