RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9241.0,15723872.0,Buccho,589.0,Spain,Female,46.0,10.0,0.0,2.0,0.0,1.0,168369.37,0.0
9242.0,15775627.0,Gordon,509.0,France,Male,35.0,8.0,0.0,2.0,0.0,1.0,67431.28,0.0
9243.0,15630704.0,Haworth,612.0,Germany,Male,32.0,9.0,106520.73,2.0,1.0,0.0,177092.16,0.0
9244.0,15815534.0,Guidry,505.0,Spain,Male,37.0,0.0,134006.39,1.0,1.0,1.0,93736.69,0.0
9245.0,15697249.0,Lettiere,546.0,Germany,Female,25.0,3.0,132837.7,1.0,1.0,0.0,131647.31,0.0
9246.0,15681316.0,Tai,681.0,France,Female,41.0,0.0,120549.29,2.0,1.0,0.0,175722.31,0.0
9247.0,15682523.0,Chigozie,762.0,France,Male,20.0,1.0,139432.55,1.0,1.0,1.0,85606.83,0.0
9248.0,15650244.0,Bezrukov,786.0,Spain,Male,29.0,7.0,80895.44,2.0,1.0,0.0,64945.57,0.0
9249.0,15648638.0,Chia,629.0,Spain,Male,34.0,6.0,0.0,2.0,1.0,0.0,190347.72,0.0
9250.0,15795747.0,Sheppard,787.0,Spain,Female,39.0,7.0,171646.76,1.0,0.0,1.0,100791.36,0.0
9251.0,15607330.0,Vasilyev,713.0,Spain,Male,42.0,0.0,109121.71,1.0,0.0,1.0,167873.49,0.0
,,,,,,,,,,,,,
9251.0,15607330.0,Vasilyev,713.0,Spain,Male,42.0,0.0,109121.71,1.0,0.0,1.0,167873.49,0.0
