RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5941.0,15791958.0,Mazzi,849.0,France,Female,41.0,6.0,0.0,2.0,1.0,1.0,169203.51,1.0
5942.0,15791030.0,Edwards,612.0,France,Female,33.0,0.0,64900.32,2.0,1.0,0.0,102426.12,0.0
5943.0,15695339.0,Lucchesi,517.0,Germany,Male,53.0,0.0,109172.88,1.0,1.0,0.0,54676.1,1.0
5944.0,15658813.0,Siciliani,645.0,France,Female,55.0,7.0,0.0,2.0,1.0,1.0,18369.33,0.0
5945.0,15715709.0,Shih,696.0,Germany,Male,43.0,4.0,114091.38,1.0,0.0,1.0,159888.1,0.0
5946.0,15722533.0,Logue,716.0,France,Female,40.0,3.0,0.0,2.0,0.0,1.0,167636.15,0.0
5947.0,15683118.0,Rechner,590.0,France,Male,32.0,9.0,0.0,2.0,1.0,0.0,138889.15,0.0
5948.0,15672798.0,O'Brien,656.0,France,Female,45.0,7.0,145933.27,1.0,1.0,1.0,199392.14,0.0
5949.0,15680112.0,Stewart,473.0,Germany,Female,35.0,7.0,131504.73,1.0,1.0,0.0,189560.43,0.0
5950.0,15714575.0,Batt,742.0,Germany,Female,44.0,8.0,107926.02,1.0,0.0,1.0,17375.27,1.0
5951.0,15806808.0,Hope,834.0,Germany,Female,57.0,8.0,112281.6,3.0,1.0,0.0,140225.14,1.0
,,,,,,,,,,,,,
5944.0,15658813.0,Siciliani,645.0,France,Female,55.0,7.0,0.0,2.0,1.0,1.0,18369.33,0.0
