RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4852.0,15618239.0,Neumann,530.0,France,Female,48.0,0.0,0.0,1.0,1.0,0.0,85081.09,0.0
4853.0,15574137.0,Ch'in,687.0,Spain,Male,35.0,3.0,0.0,2.0,1.0,1.0,176450.19,0.0
4854.0,15614740.0,Walters,684.0,France,Female,41.0,6.0,135203.81,2.0,1.0,1.0,121967.88,0.0
4855.0,15574071.0,Muravyova,706.0,Germany,Male,23.0,2.0,93301.97,2.0,0.0,1.0,127187.04,0.0
4856.0,15671148.0,Barry,490.0,Germany,Male,33.0,5.0,96341.0,2.0,0.0,0.0,108313.34,0.0
4857.0,15721921.0,Woolnough,796.0,France,Male,44.0,8.0,165326.2,1.0,1.0,1.0,57205.55,0.0
4858.0,15717995.0,Keen,849.0,France,Male,27.0,0.0,0.0,2.0,0.0,1.0,157891.86,0.0
4859.0,15632050.0,Liebe,779.0,France,Female,41.0,10.0,99786.2,1.0,1.0,0.0,86927.53,0.0
4860.0,15647111.0,White,794.0,Spain,Female,22.0,4.0,114440.24,1.0,1.0,1.0,107753.07,0.0
4861.0,15759991.0,Hunter,748.0,Spain,Male,36.0,4.0,141573.55,1.0,1.0,0.0,82158.14,0.0
4862.0,15790204.0,Myers,663.0,Spain,Female,22.0,9.0,0.0,1.0,1.0,0.0,29135.89,1.0
,,,,,,,,,,,,,
4858.0,15717995.0,Keen,849.0,France,Male,27.0,0.0,0.0,2.0,0.0,1.0,157891.86,0.0
