RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2641.0,15622117.0,Fries,625.0,Spain,Female,31.0,8.0,0.0,2.0,1.0,0.0,151843.54,0.0
2642.0,15599301.0,Tao,538.0,Germany,Female,28.0,6.0,164365.44,1.0,0.0,1.0,5698.97,0.0
2643.0,15581548.0,Kaodilinakachukwu,637.0,Spain,Female,22.0,5.0,98800.0,1.0,1.0,0.0,122865.55,0.0
2644.0,15586870.0,Ni,632.0,France,Male,27.0,4.0,193125.85,1.0,1.0,1.0,152665.85,0.0
2645.0,15735263.0,Hsueh,736.0,France,Male,27.0,5.0,51522.75,1.0,0.0,1.0,192131.77,0.0
2646.0,15765322.0,Connely,755.0,France,Male,23.0,5.0,84284.48,2.0,1.0,1.0,62851.6,0.0
2647.0,15582944.0,Becker,425.0,Spain,Female,39.0,5.0,0.0,2.0,1.0,0.0,140941.47,0.0
2648.0,15687162.0,Clayton,461.0,France,Male,51.0,9.0,119889.84,1.0,0.0,0.0,56767.67,1.0
2649.0,15644962.0,Connolly,745.0,France,Male,21.0,4.0,137910.45,1.0,1.0,1.0,177235.23,0.0
2650.0,15612615.0,Graham,616.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,86242.18,0.0
2651.0,15813439.0,Ch'ien,587.0,France,Male,33.0,5.0,100116.82,1.0,1.0,0.0,34215.58,0.0
,,,,,,,,,,,,,
2647.0,15582944.0,Becker,425.0,Spain,Female,39.0,5.0,0.0,2.0,1.0,0.0,140941.47,0.0
