RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8977.0,15796617.0,McGregor,720.0,France,Male,29.0,2.0,0.0,2.0,1.0,0.0,39925.52,0.0
8978.0,15626628.0,Tretiakova,631.0,Spain,Female,31.0,2.0,88161.85,2.0,1.0,0.0,127630.88,0.0
8979.0,15765857.0,Genovesi,623.0,Spain,Male,41.0,2.0,142412.13,1.0,1.0,0.0,28778.98,0.0
8980.0,15742511.0,Gordon,514.0,France,Male,35.0,3.0,121030.9,1.0,1.0,0.0,10008.68,0.0
8981.0,15786433.0,Aitken,650.0,Germany,Female,35.0,3.0,165982.43,2.0,1.0,1.0,24482.16,0.0
8982.0,15685805.0,Ginikanwa,673.0,Spain,Female,35.0,6.0,0.0,2.0,1.0,0.0,98618.79,0.0
8983.0,15627971.0,Coates,504.0,France,Female,32.0,8.0,206663.75,1.0,0.0,0.0,16281.94,0.0
8984.0,15783025.0,Piazza,723.0,Germany,Male,37.0,3.0,94661.53,2.0,1.0,0.0,121239.65,0.0
8985.0,15726289.0,Cawood,645.0,France,Male,25.0,0.0,174400.36,1.0,1.0,0.0,42669.37,0.0
8986.0,15802118.0,Ignatieff,664.0,Spain,Male,41.0,7.0,123428.69,1.0,1.0,1.0,164924.11,0.0
8987.0,15607990.0,Gallo,760.0,Spain,Male,43.0,6.0,175735.5,1.0,1.0,1.0,157337.29,0.0
,,,,,,,,,,,,,
8983.0,15627971.0,Coates,504.0,France,Female,32.0,8.0,206663.75,1.0,0.0,0.0,16281.94,0.0
