RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4412.0,15740345.0,Osborne,657.0,Spain,Male,42.0,5.0,41473.33,1.0,1.0,0.0,112979.6,1.0
4413.0,15662626.0,Feng,666.0,France,Female,40.0,2.0,0.0,2.0,0.0,0.0,36371.27,0.0
4414.0,15596575.0,Vale,615.0,Germany,Male,39.0,5.0,113193.51,2.0,1.0,1.0,52166.25,0.0
4415.0,15657321.0,Arkwookerum,712.0,Germany,Male,27.0,8.0,113174.21,2.0,1.0,0.0,147261.58,0.0
4416.0,15575955.0,Lujan,764.0,France,Female,24.0,0.0,0.0,2.0,1.0,0.0,88724.49,0.0
4417.0,15743893.0,Alexeyeva,471.0,France,Male,42.0,3.0,164951.56,1.0,1.0,0.0,190531.77,0.0
4418.0,15697270.0,Gannon,608.0,Spain,Male,27.0,4.0,153325.1,1.0,1.0,1.0,199953.33,0.0
4419.0,15644356.0,Prokhorova,682.0,Spain,Female,47.0,10.0,134032.01,1.0,1.0,0.0,144290.97,0.0
4420.0,15677586.0,Romero,587.0,Germany,Female,32.0,3.0,125445.04,2.0,1.0,1.0,130514.78,0.0
4421.0,15571261.0,Toscani,714.0,Germany,Female,35.0,6.0,126077.43,2.0,1.0,1.0,53954.24,0.0
4422.0,15698758.0,Onwuamaegbu,630.0,Spain,Female,31.0,1.0,0.0,2.0,1.0,1.0,169802.73,0.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
