RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8339.0,15792453.0,More,602.0,Spain,Female,42.0,1.0,138912.17,1.0,1.0,1.0,139494.75,0.0
8340.0,15658100.0,Piccio,695.0,France,Female,42.0,0.0,0.0,2.0,0.0,1.0,140724.64,0.0
8341.0,15695197.0,Tochukwu,553.0,Germany,Female,25.0,7.0,128524.19,2.0,1.0,0.0,20682.46,0.0
8342.0,15749807.0,Graham,516.0,Spain,Female,31.0,3.0,0.0,2.0,1.0,0.0,124202.26,0.0
8343.0,15773876.0,Tung,655.0,France,Female,34.0,3.0,0.0,2.0,1.0,0.0,159638.77,0.0
8344.0,15591698.0,P'eng,849.0,Germany,Female,49.0,9.0,132934.89,1.0,1.0,0.0,171056.65,1.0
8345.0,15712813.0,Nevzorova,520.0,Germany,Male,43.0,3.0,150805.17,3.0,0.0,1.0,25333.03,1.0
8346.0,15763898.0,Toscani,568.0,Spain,Female,46.0,3.0,0.0,2.0,1.0,1.0,29372.62,0.0
8347.0,15793324.0,McKenzie,695.0,Spain,Male,32.0,9.0,0.0,3.0,0.0,1.0,38533.79,0.0
8348.0,15757759.0,Okwuoma,807.0,Spain,Female,28.0,7.0,165969.26,3.0,1.0,0.0,156122.13,1.0
8349.0,15796230.0,Morley,642.0,Germany,Female,36.0,2.0,124495.98,3.0,1.0,1.0,57904.22,1.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
