RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3906.0,15680436.0,Hsing,496.0,France,Female,29.0,4.0,0.0,2.0,1.0,0.0,164806.89,0.0
3907.0,15674343.0,Esposito,597.0,France,Male,44.0,8.0,78128.13,2.0,0.0,1.0,109153.04,0.0
3908.0,15658890.0,Belonwu,603.0,Germany,Male,46.0,4.0,98899.76,2.0,1.0,1.0,86190.34,0.0
3909.0,15599004.0,Tsao,655.0,Spain,Male,37.0,1.0,0.0,1.0,1.0,1.0,106040.97,0.0
3910.0,15726487.0,P'eng,431.0,France,Male,63.0,6.0,160982.89,1.0,1.0,1.0,168008.17,0.0
3911.0,15698716.0,Baker,620.0,France,Female,70.0,3.0,87926.24,2.0,1.0,0.0,33350.26,1.0
3912.0,15710527.0,Matthews,782.0,France,Female,35.0,4.0,0.0,1.0,1.0,1.0,119565.34,0.0
3913.0,15655590.0,Garcia,581.0,Spain,Male,46.0,2.0,79385.21,2.0,0.0,0.0,188492.82,0.0
3914.0,15732266.0,Field,553.0,Germany,Male,53.0,5.0,127997.83,1.0,1.0,0.0,165378.66,1.0
3915.0,15669326.0,Gordon,658.0,France,Male,44.0,2.0,168396.34,1.0,1.0,1.0,14178.73,0.0
3916.0,15672246.0,Jefferies,686.0,Germany,Male,43.0,2.0,134896.03,1.0,1.0,1.0,97847.05,0.0
,,,,,,,,,,,,,
3912.0,15710527.0,Matthews,782.0,France,Female,35.0,4.0,0.0,1.0,1.0,1.0,119565.34,0.0
