RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2410.0,15735522.0,Boulger,654.0,Germany,Male,37.0,2.0,145610.07,2.0,0.0,0.0,186300.59,0.0
2411.0,15613326.0,Gow,596.0,France,Female,33.0,1.0,138162.81,1.0,1.0,0.0,85412.54,0.0
2412.0,15739502.0,Amaechi,549.0,Germany,Female,31.0,9.0,135020.21,2.0,1.0,1.0,23343.18,0.0
2413.0,15670914.0,Robe,754.0,France,Male,38.0,2.0,0.0,2.0,1.0,0.0,180698.32,0.0
2414.0,15604073.0,Bibi,815.0,Germany,Female,25.0,8.0,135161.67,1.0,1.0,1.0,136071.05,0.0
2415.0,15806027.0,Niu,556.0,France,Female,52.0,9.0,0.0,1.0,1.0,0.0,175149.2,1.0
2416.0,15574886.0,Palerma,706.0,France,Male,32.0,6.0,94486.47,1.0,1.0,1.0,146949.74,0.0
2417.0,15707120.0,Cocci,850.0,France,Male,46.0,9.0,117640.39,1.0,1.0,0.0,88920.68,0.0
2418.0,15800845.0,Artemieva,732.0,Spain,Female,33.0,8.0,111379.55,1.0,1.0,1.0,45098.62,0.0
2419.0,15603914.0,Arcuri,614.0,France,Male,40.0,6.0,0.0,1.0,1.0,1.0,20339.79,1.0
2420.0,15722765.0,Owen,580.0,Spain,Female,57.0,0.0,136820.99,1.0,0.0,1.0,108528.74,0.0
,,,,,,,,,,,,,
2411.0,15613326.0,Gow,596.0,France,Female,33.0,1.0,138162.81,1.0,1.0,0.0,85412.54,0.0
