RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1,15634602,Hargrave,619,France,Female,42.0,2.0,0.0,1,1.0,1.0,101348.88,1
2,15647311,Hill,608,Spain,Female,41.0,1.0,83807.86,1,0.0,1.0,112542.58,0
3,15619304,Onio,502,France,Female,42.0,8.0,159660.8,3,1.0,0.0,113931.57,1
4,15701354,Boni,699,France,Female,39.0,1.0,0.0,2,0.0,0.0,93826.63,0
5,15737888,Mitchell,850,Spain,Female,43.0,2.0,125510.82,1,,1.0,79084.1,0
6,15574012,Chu,645,Spain,Male,44.0,8.0,113755.78,2,1.0,0.0,149756.71,1
7,15592531,Bartlett,822,,Male,50.0,7.0,0.0,2,1.0,1.0,10062.8,0
8,15656148,Obinna,376,Germany,Female,29.0,,115046.74,4,1.0,0.0,119346.88,1
9,15792365,He,501,France,Male,44.0,4.0,142051.07,2,0.0,,74940.5,0
10,15592389,H?,684,France,Male,,2.0,134603.88,1,1.0,1.0,71725.73,0
11,15767821,Bearce,528,France,Male,31.0,6.0,102016.72,2,0.0,0.0,80181.12,0
6,15574012,Chu,645,Spain,Male,44.0,8.0,113755.78,2,1.0,0.0,149756.71,1
