RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8625.0,15773639.0,Truscott,745.0,Germany,Male,35.0,4.0,98270.34,1.0,1.0,0.0,133617.43,0.0
8626.0,15581893.0,Ginikanwa,747.0,France,Male,43.0,1.0,130788.71,1.0,0.0,1.0,101495.0,1.0
8627.0,15672447.0,Bailey,657.0,Germany,Male,40.0,7.0,99165.84,1.0,0.0,1.0,119333.95,1.0
8628.0,15777830.0,Hutchinson,639.0,France,Female,42.0,4.0,0.0,2.0,0.0,0.0,167682.37,0.0
8629.0,15713890.0,Maclean,704.0,France,Male,44.0,3.0,0.0,2.0,0.0,1.0,152884.85,0.0
8630.0,15577598.0,Chiang,651.0,Spain,Male,23.0,4.0,115636.05,2.0,1.0,0.0,70400.86,0.0
8631.0,15786042.0,Willmore,706.0,Germany,Female,44.0,2.0,185932.18,2.0,1.0,0.0,65413.41,0.0
8632.0,15753462.0,Godson,632.0,Germany,Male,30.0,2.0,72549.0,2.0,0.0,1.0,182728.8,0.0
8633.0,15759690.0,Smith,751.0,France,Male,42.0,4.0,0.0,2.0,1.0,1.0,81442.6,0.0
8634.0,15801414.0,Bitter,767.0,France,Female,35.0,2.0,0.0,2.0,0.0,0.0,144251.38,0.0
8635.0,15656141.0,Ts'ao,741.0,France,Male,39.0,5.0,0.0,1.0,0.0,1.0,40207.06,0.0
,,,,,,,,,,,,,
8630.0,15577598.0,Chiang,651.0,Spain,Male,23.0,4.0,115636.05,2.0,1.0,0.0,70400.86,0.0
