RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2652.0,15604544.0,Manfrin,850.0,Germany,Male,40.0,4.0,166082.15,2.0,0.0,1.0,44406.17,0.0
2653.0,15761348.0,Kuo,601.0,France,Female,38.0,0.0,0.0,2.0,1.0,0.0,165196.65,0.0
2654.0,15785078.0,Fomin,730.0,Spain,Male,26.0,3.0,0.0,1.0,1.0,0.0,34542.41,0.0
2655.0,15759874.0,Chamberlain,532.0,France,Male,44.0,3.0,148595.55,1.0,1.0,0.0,74838.64,1.0
2656.0,15643658.0,Barber,850.0,Germany,Male,53.0,2.0,94078.97,2.0,1.0,0.0,36980.54,0.0
2657.0,15713267.0,Zimmer,779.0,Spain,Female,34.0,5.0,0.0,2.0,0.0,1.0,111676.63,0.0
2658.0,15737782.0,Brazenor,562.0,France,Male,29.0,9.0,0.0,1.0,1.0,1.0,25858.68,0.0
2659.0,15815490.0,Cocci,670.0,Germany,Male,40.0,2.0,164948.98,3.0,0.0,0.0,177028.0,1.0
2660.0,15679410.0,Caldwell,729.0,France,Female,62.0,4.0,140549.4,1.0,1.0,0.0,30990.16,1.0
2661.0,15756241.0,Yirawala,767.0,France,Female,44.0,2.0,152509.25,1.0,1.0,1.0,136915.15,0.0
2662.0,15688409.0,Donaldson,742.0,France,Female,28.0,2.0,191864.51,1.0,1.0,0.0,108457.99,1.0
,,,,,,,,,,,,,
2658.0,15737782.0,Brazenor,562.0,France,Male,29.0,9.0,0.0,1.0,1.0,1.0,25858.68,0.0
