RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9076.0,15635942.0,Thomson,576.0,France,Male,40.0,9.0,0.0,2.0,1.0,0.0,112465.19,1.0
9077.0,15648858.0,King,666.0,France,Female,27.0,1.0,85225.21,1.0,0.0,1.0,64511.44,0.0
9078.0,15810732.0,Grant,730.0,France,Female,36.0,8.0,148749.29,2.0,1.0,0.0,91830.75,0.0
9079.0,15705448.0,Gilbert,647.0,Germany,Male,52.0,7.0,130013.12,1.0,1.0,1.0,190806.36,1.0
9080.0,15730488.0,Richmond,516.0,Spain,Female,27.0,1.0,0.0,1.0,0.0,1.0,112311.15,0.0
9081.0,15620443.0,Fiorentino,711.0,France,Female,81.0,6.0,0.0,2.0,1.0,1.0,72276.24,0.0
9082.0,15741078.0,Greece,736.0,France,Male,54.0,7.0,111729.47,2.0,0.0,1.0,84920.49,0.0
9083.0,15753161.0,Dickson,768.0,France,Female,36.0,5.0,180169.44,2.0,1.0,0.0,17348.56,0.0
9084.0,15711396.0,Henderson,427.0,Spain,Male,40.0,8.0,0.0,2.0,1.0,1.0,82870.75,0.0
9085.0,15593499.0,Stevens,686.0,Spain,Female,47.0,6.0,0.0,1.0,1.0,0.0,32080.69,1.0
9086.0,15579189.0,Mitchell,690.0,France,Female,42.0,5.0,0.0,2.0,0.0,1.0,120512.08,0.0
,,,,,,,,,,,,,
9086.0,15579189.0,Mitchell,690.0,France,Female,42.0,5.0,0.0,2.0,0.0,1.0,120512.08,0.0
