RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7217.0,15730287.0,Ugonna,679.0,France,Male,41.0,8.0,147726.98,3.0,1.0,0.0,172749.4,1.0
7218.0,15720353.0,Chiang,553.0,France,Male,41.0,1.0,0.0,2.0,1.0,0.0,90607.31,0.0
7219.0,15767231.0,Sun,757.0,France,Male,36.0,7.0,144852.06,1.0,0.0,0.0,130861.95,0.0
7220.0,15761554.0,Blackburn,581.0,France,Male,54.0,4.0,89299.81,1.0,0.0,0.0,5558.47,1.0
7221.0,15706637.0,Chang,718.0,Spain,Male,40.0,9.0,0.0,2.0,0.0,0.0,121537.91,0.0
7222.0,15690492.0,Palermo,625.0,France,Male,41.0,6.0,97663.16,2.0,1.0,0.0,57128.78,0.0
7223.0,15694237.0,McEwan,744.0,Spain,Male,39.0,4.0,95161.75,1.0,1.0,0.0,19409.77,0.0
7224.0,15729771.0,Davide,799.0,Germany,Male,31.0,9.0,154586.92,1.0,0.0,1.0,88604.89,1.0
7225.0,15609823.0,Chieloka,751.0,Spain,Female,34.0,8.0,127095.14,2.0,0.0,0.0,479.54,0.0
7226.0,15793366.0,Humphreys,781.0,Germany,Male,35.0,7.0,92526.15,2.0,1.0,1.0,173837.54,0.0
7227.0,15614813.0,Cocci,777.0,Germany,Female,46.0,0.0,107362.8,1.0,1.0,0.0,487.3,0.0
,,,,,,,,,,,,,
7227.0,15614813.0,Cocci,777.0,Germany,Female,46.0,0.0,107362.8,1.0,1.0,0.0,487.3,0.0
