RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7492.0,15660263.0,Olisaemeka,622.0,France,Male,40.0,4.0,99799.76,2.0,1.0,0.0,197372.13,0.0
7493.0,15776545.0,Napolitani,682.0,France,Male,28.0,10.0,200724.96,1.0,0.0,1.0,82872.64,1.0
7494.0,15683276.0,Sargood,610.0,Spain,Female,37.0,10.0,140363.95,2.0,1.0,1.0,129563.86,0.0
7495.0,15599272.0,Harrington,795.0,France,Female,36.0,1.0,151844.64,1.0,1.0,1.0,135388.89,0.0
7496.0,15589541.0,Sutherland,557.0,France,Female,27.0,2.0,0.0,2.0,0.0,1.0,4497.55,0.0
7497.0,15608804.0,Allan,824.0,Germany,Male,49.0,8.0,133231.48,1.0,1.0,1.0,67885.37,0.0
7498.0,15645820.0,Folliero,698.0,France,Male,27.0,7.0,0.0,2.0,1.0,0.0,111471.55,0.0
7499.0,15659031.0,Mordvinova,630.0,France,Female,36.0,8.0,126598.99,2.0,1.0,1.0,134407.93,0.0
7500.0,15790113.0,Schofield,609.0,Germany,Female,71.0,6.0,113317.1,1.0,1.0,0.0,108258.22,1.0
7501.0,15652289.0,Williams,694.0,France,Male,47.0,4.0,0.0,2.0,1.0,0.0,197528.62,0.0
7502.0,15605341.0,Baird,681.0,France,Female,58.0,8.0,93173.88,1.0,1.0,1.0,139761.25,0.0
,,,,,,,,,,,,,
7499.0,15659031.0,Mordvinova,630.0,France,Female,36.0,8.0,126598.99,2.0,1.0,1.0,134407.93,0.0
