RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7096.0,15783883.0,Onwuka,753.0,Germany,Female,38.0,1.0,117314.92,1.0,1.0,0.0,122021.33,1.0
7097.0,15787693.0,Kharlamov,559.0,Spain,Male,38.0,3.0,145874.35,1.0,1.0,0.0,56311.39,1.0
7098.0,15664793.0,Scott,754.0,Spain,Female,50.0,7.0,146777.44,2.0,0.0,1.0,150685.52,0.0
7099.0,15642391.0,Lettiere,621.0,Germany,Male,51.0,4.0,109978.83,1.0,0.0,0.0,177740.58,1.0
7100.0,15756538.0,Osonduagwuike,654.0,France,Female,37.0,5.0,0.0,1.0,0.0,1.0,71492.28,0.0
7101.0,15668830.0,Wan,650.0,Spain,Male,24.0,8.0,108881.73,1.0,1.0,0.0,104492.83,0.0
7102.0,15796569.0,Donaldson,831.0,Spain,Female,44.0,10.0,0.0,1.0,0.0,1.0,47729.33,0.0
7103.0,15677112.0,Chukwufumnanya,519.0,France,Male,39.0,2.0,112957.26,2.0,1.0,0.0,97593.16,0.0
7104.0,15815040.0,Ma,552.0,Germany,Female,42.0,8.0,103362.14,1.0,0.0,1.0,186869.58,1.0
7105.0,15590434.0,Alexander,577.0,Spain,Male,41.0,4.0,89015.61,1.0,0.0,1.0,135227.23,0.0
7106.0,15597536.0,Nkemjika,576.0,Spain,Male,45.0,5.0,133618.01,1.0,0.0,0.0,135244.87,0.0
,,,,,,,,,,,,,
7101.0,15668830.0,Wan,650.0,Spain,Male,24.0,8.0,108881.73,1.0,1.0,0.0,104492.83,0.0
