RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
771.0,15584091.0,Pitts,742.0,Germany,Female,36.0,2.0,129748.54,2.0,0.0,0.0,47271.61,1.0
772.0,15640442.0,Standish,717.0,France,Male,31.0,4.0,129722.57,1.0,0.0,0.0,41176.6,0.0
773.0,15639314.0,Cartwright,589.0,France,Male,32.0,2.0,0.0,2.0,0.0,1.0,9468.64,0.0
774.0,15685320.0,Johnstone,767.0,France,Male,36.0,3.0,139180.2,1.0,0.0,0.0,123880.19,0.0
775.0,15789158.0,Nikitina,636.0,Germany,Male,49.0,6.0,113599.74,2.0,1.0,0.0,158887.09,1.0
776.0,15752137.0,McElroy,648.0,France,Male,33.0,7.0,134944.0,1.0,1.0,1.0,117036.38,0.0
777.0,15712551.0,Shen,622.0,Germany,Female,58.0,7.0,116922.25,1.0,1.0,0.0,120415.61,1.0
778.0,15628936.0,Archer,692.0,Spain,Male,28.0,9.0,118945.09,1.0,0.0,0.0,16064.25,1.0
779.0,15797227.0,Otutodilinna,754.0,France,Male,28.0,8.0,0.0,2.0,1.0,1.0,52615.62,0.0
780.0,15769974.0,Shih,679.0,Spain,Female,35.0,8.0,119182.73,1.0,0.0,0.0,121210.09,0.0
781.0,15737051.0,Denisov,639.0,France,Male,27.0,8.0,0.0,2.0,1.0,0.0,192247.35,0.0
,,,,,,,,,,,,,
776.0,15752137.0,McElroy,648.0,France,Male,33.0,7.0,134944.0,1.0,1.0,1.0,117036.38,0.0
