RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9098.0,15606901.0,Graham,728.0,France,Male,43.0,7.0,0.0,2.0,1.0,0.0,40023.7,0.0
9099.0,15713559.0,Onyemauchechukwu,473.0,Germany,Female,32.0,5.0,146602.25,2.0,1.0,1.0,72946.95,0.0
9100.0,15768881.0,Saunders,738.0,France,Male,29.0,2.0,0.0,2.0,1.0,1.0,170421.13,0.0
9101.0,15743075.0,Ko,659.0,France,Male,35.0,6.0,0.0,2.0,1.0,1.0,58879.11,0.0
9102.0,15660980.0,Cairns,597.0,Spain,Male,38.0,6.0,115702.67,2.0,1.0,1.0,25059.05,0.0
9103.0,15810942.0,Chiemela,445.0,Germany,Female,61.0,2.0,137655.31,1.0,0.0,1.0,29909.84,0.0
9104.0,15728362.0,Robertson,671.0,France,Female,29.0,3.0,0.0,2.0,1.0,0.0,158043.11,0.0
9105.0,15683339.0,P'eng,656.0,Spain,Female,34.0,6.0,59877.33,1.0,1.0,0.0,14032.62,1.0
9106.0,15685476.0,Tseng,658.0,France,Male,31.0,5.0,100082.14,1.0,0.0,1.0,49809.88,0.0
9107.0,15663650.0,Russell,698.0,Germany,Male,52.0,10.0,107304.39,3.0,1.0,0.0,28806.32,1.0
9108.0,15617434.0,Yen,655.0,Spain,Male,38.0,9.0,0.0,1.0,0.0,1.0,90490.33,0.0
,,,,,,,,,,,,,
9105.0,15683339.0,P'eng,656.0,Spain,Female,34.0,6.0,59877.33,1.0,1.0,0.0,14032.62,1.0
