RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9835.0,15799358.0,Vincent,516.0,France,Female,46.0,6.0,62212.29,1.0,0.0,1.0,171681.86,1.0
9836.0,15616172.0,Ubanwa,838.0,France,Male,31.0,2.0,0.0,2.0,1.0,0.0,8222.96,0.0
9837.0,15777958.0,Ch'ien,587.0,France,Male,39.0,10.0,0.0,2.0,1.0,1.0,170409.45,0.0
9838.0,15809124.0,T'ien,750.0,France,Male,38.0,5.0,151532.4,1.0,1.0,1.0,46555.15,0.0
9839.0,15616367.0,Ricci,581.0,Germany,Male,39.0,1.0,121523.51,1.0,0.0,0.0,161655.55,1.0
9840.0,15687385.0,McDowell,484.0,France,Male,41.0,5.0,0.0,1.0,1.0,1.0,74267.35,0.0
9841.0,15607877.0,Maclean,576.0,Spain,Male,26.0,8.0,0.0,2.0,0.0,1.0,34101.06,0.0
9842.0,15736327.0,Manna,567.0,Germany,Female,46.0,1.0,68238.51,2.0,1.0,1.0,109572.58,0.0
9843.0,15746704.0,Jibunoh,638.0,Spain,Male,30.0,9.0,136808.53,2.0,1.0,1.0,106642.97,0.0
9844.0,15778304.0,Fan,646.0,Germany,Male,24.0,0.0,92398.08,1.0,1.0,1.0,18897.29,0.0
9845.0,15588456.0,Hsieh,658.0,France,Female,40.0,5.0,143566.12,1.0,1.0,1.0,189607.71,0.0
,,,,,,,,,,,,,
9845.0,15588456.0,Hsieh,658.0,France,Female,40.0,5.0,143566.12,1.0,1.0,1.0,189607.71,0.0
