RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3488.0,15734044.0,Black,671.0,France,Female,31.0,7.0,41299.03,1.0,0.0,1.0,102681.32,0.0
3489.0,15705001.0,Napolitani,587.0,Spain,Female,35.0,3.0,83286.56,1.0,1.0,0.0,125553.52,0.0
3490.0,15809817.0,Ch'en,593.0,Spain,Male,43.0,10.0,0.0,2.0,0.0,0.0,53478.02,0.0
3491.0,15809137.0,Sagese,453.0,France,Male,29.0,6.0,0.0,1.0,0.0,0.0,198376.02,1.0
3492.0,15751593.0,Fraser,570.0,Germany,Male,35.0,6.0,85668.59,1.0,1.0,0.0,105525.36,0.0
3493.0,15626491.0,Hughes,655.0,France,Female,45.0,7.0,57327.04,1.0,0.0,1.0,47349.0,0.0
3494.0,15765461.0,Giles,632.0,Spain,Male,47.0,3.0,0.0,2.0,1.0,0.0,178822.32,0.0
3495.0,15568120.0,Lacross,681.0,France,Female,37.0,7.0,69609.85,1.0,1.0,1.0,72127.83,0.0
3496.0,15787161.0,Pisani,591.0,Germany,Male,46.0,4.0,129269.27,1.0,1.0,0.0,163504.33,0.0
3497.0,15812324.0,King,779.0,France,Male,27.0,1.0,0.0,2.0,1.0,1.0,190623.02,0.0
3498.0,15588944.0,Maughan,456.0,France,Female,63.0,1.0,165350.61,2.0,0.0,0.0,140758.07,1.0
,,,,,,,,,,,,,
3492.0,15751593.0,Fraser,570.0,Germany,Male,35.0,6.0,85668.59,1.0,1.0,0.0,105525.36,0.0
