RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3774.0,15747854.0,Rudd,749.0,France,Female,35.0,3.0,0.0,3.0,1.0,1.0,132649.85,0.0
3775.0,15691785.0,Findlay,850.0,France,Male,61.0,1.0,0.0,1.0,1.0,0.0,53067.83,1.0
3776.0,15709004.0,Mai,528.0,Germany,Male,22.0,5.0,93547.23,2.0,0.0,1.0,961.57,0.0
3777.0,15652218.0,Morrison,750.0,France,Male,33.0,2.0,152302.72,1.0,1.0,0.0,71333.44,0.0
3778.0,15697127.0,Monaldo,543.0,France,Female,31.0,2.0,147674.26,1.0,1.0,1.0,16658.76,0.0
3779.0,15658486.0,Gidney,579.0,Spain,Female,59.0,3.0,148021.12,1.0,1.0,1.0,74878.22,0.0
3780.0,15694160.0,Sagese,624.0,France,Male,37.0,0.0,0.0,2.0,0.0,0.0,112104.55,0.0
3781.0,15685290.0,Wall,595.0,Germany,Male,46.0,5.0,142360.62,2.0,1.0,0.0,48421.4,1.0
3782.0,15701042.0,Dalton,596.0,Germany,Female,27.0,2.0,151027.56,1.0,1.0,0.0,170320.58,0.0
3783.0,15680449.0,Hsing,431.0,Germany,Female,44.0,2.0,138843.7,1.0,1.0,0.0,37688.31,1.0
3784.0,15599860.0,Warner,647.0,Spain,Female,26.0,8.0,109958.15,1.0,1.0,1.0,136592.24,1.0
,,,,,,,,,,,,,
3778.0,15697127.0,Monaldo,543.0,France,Female,31.0,2.0,147674.26,1.0,1.0,1.0,16658.76,0.0
