RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3510.0,15729958.0,Wilkinson,777.0,France,Male,37.0,1.0,0.0,1.0,1.0,1.0,126837.72,0.0
3511.0,15800814.0,Palerma,534.0,France,Male,35.0,2.0,81951.74,2.0,1.0,0.0,115668.53,0.0
3512.0,15674727.0,Lazarev,777.0,France,Female,42.0,5.0,147531.82,1.0,1.0,1.0,38819.45,0.0
3513.0,15657779.0,Boylan,806.0,Spain,Male,18.0,3.0,0.0,2.0,1.0,1.0,86994.54,0.0
3514.0,15801395.0,Warren,790.0,France,Female,33.0,10.0,135120.72,1.0,0.0,0.0,195204.99,0.0
3515.0,15757911.0,Trevisani,643.0,Spain,Female,32.0,2.0,0.0,1.0,0.0,0.0,131301.74,0.0
3516.0,15665340.0,Trevisano,584.0,Spain,Female,37.0,8.0,0.0,2.0,0.0,1.0,100835.19,0.0
3517.0,15787151.0,Liao,638.0,France,Female,34.0,7.0,0.0,2.0,1.0,1.0,198969.78,0.0
3518.0,15757821.0,Burgess,771.0,Spain,Male,18.0,1.0,0.0,2.0,0.0,0.0,41542.95,0.0
3519.0,15600688.0,Liston,600.0,France,Female,39.0,5.0,0.0,2.0,0.0,0.0,118272.07,0.0
3520.0,15594878.0,Thompson,661.0,Spain,Female,41.0,5.0,28082.95,1.0,1.0,0.0,69586.27,1.0
,,,,,,,,,,,,,
3511.0,15800814.0,Palerma,534.0,France,Male,35.0,2.0,81951.74,2.0,1.0,0.0,115668.53,0.0
