RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5688.0,15691840.0,Fraser,505.0,Germany,Female,37.0,6.0,159863.9,2.0,0.0,1.0,125307.87,0.0
5689.0,15682021.0,Lai,471.0,Germany,Male,23.0,6.0,104592.55,2.0,1.0,0.0,131736.23,0.0
5690.0,15612931.0,Korovin,722.0,Spain,Female,50.0,4.0,132088.59,1.0,1.0,1.0,128262.14,0.0
5691.0,15676707.0,Sidorov,577.0,Spain,Female,39.0,4.0,0.0,2.0,1.0,0.0,91366.42,0.0
5692.0,15601383.0,Ibrahimova,744.0,Spain,Male,44.0,5.0,120654.68,1.0,1.0,0.0,82290.81,0.0
5693.0,15662662.0,Duigan,573.0,France,Female,30.0,6.0,0.0,2.0,1.0,0.0,66190.21,0.0
5694.0,15752694.0,Taylor,653.0,France,Female,32.0,4.0,83772.95,1.0,0.0,1.0,23920.65,0.0
5695.0,15590683.0,Donaldson,660.0,France,Female,31.0,6.0,172325.67,1.0,0.0,1.0,45438.38,0.0
5696.0,15773591.0,Jobson,787.0,France,Male,46.0,7.0,117685.31,2.0,1.0,1.0,93360.35,0.0
5697.0,15723620.0,Lu,617.0,France,Male,41.0,7.0,0.0,2.0,0.0,1.0,14496.67,0.0
5698.0,15671779.0,Nebechi,567.0,France,Male,39.0,5.0,0.0,2.0,0.0,0.0,168521.72,0.0
,,,,,,,,,,,,,
5697.0,15723620.0,Lu,617.0,France,Male,41.0,7.0,0.0,2.0,0.0,1.0,14496.67,0.0
