RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
221.0,15725311.0,Hay,726.0,France,Female,31.0,9.0,114722.05,2.0,1.0,1.0,98178.57,0.0
222.0,15787155.0,Yang,514.0,Spain,Male,30.0,7.0,0.0,1.0,0.0,1.0,125010.24,0.0
223.0,15727829.0,McIntyre,567.0,France,Male,42.0,2.0,0.0,2.0,1.0,1.0,167984.61,0.0
224.0,15733247.0,Stevenson,850.0,France,Male,33.0,10.0,0.0,1.0,1.0,0.0,4861.72,1.0
225.0,15568748.0,Poole,671.0,Germany,Male,45.0,6.0,99564.22,1.0,1.0,1.0,108872.45,1.0
226.0,15699029.0,Bagley,670.0,France,Male,37.0,4.0,170557.91,2.0,1.0,0.0,198252.88,0.0
227.0,15774393.0,Ch'ien,694.0,France,Female,30.0,9.0,0.0,2.0,1.0,1.0,26960.31,0.0
228.0,15676895.0,Cattaneo,547.0,Germany,Female,39.0,6.0,74596.15,3.0,1.0,1.0,85746.52,1.0
229.0,15637753.0,O'Sullivan,751.0,Germany,Male,50.0,2.0,96888.39,1.0,1.0,0.0,77206.25,1.0
230.0,15605461.0,Lucas,594.0,Germany,Female,29.0,3.0,130830.22,1.0,1.0,0.0,61048.53,0.0
231.0,15808473.0,Ringrose,673.0,France,Male,72.0,1.0,0.0,2.0,0.0,1.0,111981.19,0.0
,,,,,,,,,,,,,
229.0,15637753.0,O'Sullivan,751.0,Germany,Male,50.0,2.0,96888.39,1.0,1.0,0.0,77206.25,1.0
