RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5336.0,15596649.0,Bailey,651.0,France,Female,39.0,8.0,0.0,1.0,1.0,0.0,137452.57,0.0
5337.0,15700460.0,Allnutt,530.0,France,Female,55.0,4.0,120905.03,1.0,0.0,1.0,123475.88,1.0
5338.0,15724076.0,Christie,815.0,Spain,Female,57.0,5.0,0.0,3.0,0.0,0.0,38941.44,1.0
5339.0,15784000.0,Pope,715.0,Germany,Female,34.0,9.0,102277.52,1.0,0.0,0.0,177852.57,1.0
5340.0,15733966.0,Johnstone,496.0,Germany,Female,55.0,4.0,125292.53,1.0,1.0,1.0,31532.96,1.0
5341.0,15612667.0,Bird,680.0,Spain,Male,42.0,0.0,0.0,1.0,1.0,0.0,136377.21,0.0
5342.0,15654025.0,Jones,646.0,France,Female,51.0,4.0,101629.3,1.0,0.0,0.0,130541.1,0.0
5343.0,15589431.0,Pedder,807.0,Germany,Male,47.0,1.0,171937.27,1.0,1.0,1.0,65636.92,0.0
5344.0,15578238.0,Calabrese,727.0,France,Male,47.0,7.0,0.0,2.0,1.0,0.0,193305.35,0.0
5345.0,15566269.0,Chialuka,787.0,France,Male,25.0,5.0,0.0,2.0,1.0,0.0,47307.9,0.0
5346.0,15639217.0,McKenzie,806.0,France,Male,34.0,6.0,0.0,2.0,0.0,0.0,100809.99,0.0
,,,,,,,,,,,,,
5340.0,15733966.0,Johnstone,496.0,Germany,Female,55.0,4.0,125292.53,1.0,1.0,1.0,31532.96,1.0
