RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3345.0,15654292.0,Vessels,565.0,Germany,Male,33.0,8.0,130368.31,2.0,1.0,0.0,105642.43,0.0
3346.0,15648320.0,Heller,658.0,France,Female,31.0,7.0,123974.96,1.0,1.0,0.0,102153.75,0.0
3347.0,15726747.0,Donaldson,714.0,France,Male,63.0,4.0,138082.16,1.0,0.0,1.0,166677.54,0.0
3348.0,15694510.0,Ifeanyichukwu,725.0,France,Male,45.0,1.0,129855.32,1.0,0.0,0.0,24218.65,0.0
3349.0,15572291.0,Kao,825.0,France,Male,40.0,6.0,132308.22,1.0,0.0,0.0,117122.5,0.0
3350.0,15603465.0,Dunn,665.0,Germany,Female,45.0,5.0,155447.65,2.0,1.0,0.0,51871.95,1.0
3351.0,15685628.0,Calabresi,670.0,Spain,Male,35.0,2.0,124268.64,2.0,0.0,1.0,84321.03,0.0
3352.0,15792729.0,Holland,474.0,Germany,Female,34.0,9.0,176311.36,1.0,1.0,0.0,160213.27,0.0
3353.0,15767414.0,Calabresi,591.0,France,Male,40.0,2.0,99886.42,2.0,1.0,1.0,88695.19,0.0
3354.0,15568044.0,Butusov,508.0,France,Female,31.0,7.0,0.0,2.0,1.0,1.0,6123.15,0.0
3355.0,15751333.0,Atkinson,695.0,France,Female,36.0,2.0,0.0,2.0,0.0,1.0,167749.54,0.0
,,,,,,,,,,,,,
3349.0,15572291.0,Kao,825.0,France,Male,40.0,6.0,132308.22,1.0,0.0,0.0,117122.5,0.0
