RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8867.0,15810995.0,Wright,526.0,Germany,Male,34.0,3.0,122726.56,1.0,1.0,1.0,46772.36,0.0
8868.0,15653773.0,Shaw,457.0,France,Female,38.0,7.0,164496.99,1.0,1.0,1.0,163327.27,0.0
8869.0,15708357.0,Chapman,649.0,Spain,Female,38.0,8.0,0.0,1.0,1.0,0.0,103760.53,0.0
8870.0,15733597.0,Y?an,669.0,France,Female,41.0,0.0,150219.41,2.0,0.0,0.0,107839.03,0.0
8871.0,15789560.0,Clark,668.0,France,Male,42.0,8.0,187534.79,1.0,1.0,1.0,32900.41,1.0
8872.0,15699524.0,Howells,466.0,France,Female,30.0,3.0,0.0,1.0,1.0,0.0,193984.6,0.0
8873.0,15626475.0,Gamble,685.0,France,Male,30.0,2.0,0.0,2.0,1.0,1.0,140889.32,0.0
8874.0,15810839.0,Rogers,610.0,France,Male,34.0,0.0,103108.17,1.0,0.0,0.0,125646.82,0.0
8875.0,15684318.0,McMillan,582.0,Germany,Female,50.0,6.0,96486.57,2.0,1.0,1.0,20344.02,0.0
8876.0,15768120.0,Brown,702.0,Germany,Male,36.0,9.0,90560.48,2.0,1.0,0.0,174268.87,0.0
8877.0,15712807.0,Robertson,556.0,Spain,Male,46.0,3.0,131764.96,1.0,1.0,1.0,108500.66,1.0
,,,,,,,,,,,,,
8867.0,15810995.0,Wright,526.0,Germany,Male,34.0,3.0,122726.56,1.0,1.0,1.0,46772.36,0.0
