RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3455.0,15814465.0,Ch'in,612.0,France,Male,24.0,1.0,182705.05,1.0,1.0,1.0,171837.06,0.0
3456.0,15580988.0,Odell,842.0,France,Male,29.0,8.0,0.0,2.0,1.0,1.0,123437.05,0.0
3457.0,15789974.0,Enemuo,713.0,France,Male,33.0,6.0,94598.48,1.0,0.0,0.0,197519.66,1.0
3458.0,15713370.0,Hunter,657.0,Spain,Male,36.0,8.0,188241.05,2.0,0.0,0.0,183058.51,1.0
3459.0,15748673.0,Nepean,770.0,France,Female,37.0,9.0,0.0,2.0,0.0,0.0,22710.72,0.0
3460.0,15754919.0,Nwebube,773.0,France,Female,40.0,10.0,0.0,2.0,0.0,1.0,69303.15,0.0
3461.0,15641662.0,Enticknap,470.0,Germany,Male,39.0,5.0,117469.91,2.0,0.0,0.0,63705.9,0.0
3462.0,15813422.0,Lu,781.0,Spain,Male,35.0,4.0,80790.74,1.0,1.0,0.0,116429.51,0.0
3463.0,15713596.0,Ugochukwu,428.0,France,Female,62.0,1.0,107735.93,1.0,0.0,1.0,58381.77,0.0
3464.0,15791216.0,Mann,600.0,Germany,Male,43.0,8.0,133379.41,1.0,1.0,0.0,177378.66,1.0
3465.0,15689031.0,Murphy,697.0,Spain,Female,37.0,7.0,168066.87,1.0,1.0,0.0,35450.53,0.0
,,,,,,,,,,,,,
3457.0,15789974.0,Enemuo,713.0,France,Male,33.0,6.0,94598.48,1.0,0.0,0.0,197519.66,1.0
