RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9450.0,15615444.0,Y?an,663.0,Germany,Male,28.0,8.0,123674.28,2.0,1.0,1.0,87985.2,0.0
9451.0,15784010.0,Williamson,666.0,Germany,Male,33.0,2.0,124125.26,1.0,1.0,0.0,81884.8,0.0
9452.0,15571586.0,Briggs,524.0,Spain,Male,29.0,3.0,159035.45,1.0,1.0,0.0,2705.31,1.0
9453.0,15748616.0,Napolitani,599.0,France,Male,27.0,5.0,0.0,2.0,1.0,0.0,30546.4,0.0
9454.0,15769402.0,Carpenter,667.0,France,Male,27.0,7.0,156811.74,1.0,1.0,1.0,149402.59,0.0
9455.0,15739248.0,Lin,727.0,France,Male,52.0,4.0,0.0,2.0,1.0,1.0,118429.02,0.0
9456.0,15603481.0,Robinson,689.0,Spain,Female,55.0,4.0,0.0,2.0,1.0,1.0,58442.25,0.0
9457.0,15723604.0,Collins,639.0,France,Male,39.0,6.0,150555.83,1.0,1.0,0.0,30414.17,0.0
9458.0,15797822.0,Kingsley,678.0,France,Male,28.0,2.0,109137.12,1.0,1.0,1.0,58814.41,0.0
9459.0,15665064.0,Harvey,523.0,France,Male,36.0,8.0,158351.02,2.0,1.0,0.0,155304.53,0.0
9460.0,15640580.0,Obiora,650.0,France,Female,47.0,9.0,0.0,1.0,1.0,0.0,187943.6,0.0
,,,,,,,,,,,,,
9454.0,15769402.0,Carpenter,667.0,France,Male,27.0,7.0,156811.74,1.0,1.0,1.0,149402.59,0.0
