RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4709.0,15811985.0,Power,530.0,Spain,Male,44.0,6.0,0.0,2.0,0.0,0.0,55893.37,0.0
4710.0,15713505.0,Harriman,554.0,France,Male,31.0,1.0,0.0,2.0,0.0,1.0,192660.55,0.0
4711.0,15685653.0,Benson,585.0,Germany,Female,40.0,3.0,162261.01,2.0,1.0,0.0,137028.51,0.0
4712.0,15758831.0,Thornton,754.0,France,Male,39.0,3.0,74896.33,1.0,0.0,0.0,34430.16,0.0
4713.0,15618774.0,White,474.0,France,Male,54.0,3.0,0.0,1.0,1.0,0.0,108409.17,1.0
4714.0,15764448.0,Mackenzie,837.0,Germany,Male,35.0,0.0,144037.6,1.0,1.0,0.0,145325.32,0.0
4715.0,15611024.0,Kalinina,567.0,France,Female,23.0,9.0,93522.2,1.0,0.0,1.0,81425.61,0.0
4716.0,15738220.0,Bennet,800.0,Spain,Male,38.0,1.0,0.0,2.0,1.0,0.0,51553.43,0.0
4717.0,15805764.0,Hallahan,646.0,France,Male,18.0,10.0,0.0,2.0,0.0,1.0,52795.15,0.0
4718.0,15580487.0,Martin,627.0,Germany,Male,38.0,8.0,106922.92,2.0,0.0,1.0,84270.09,0.0
4719.0,15675787.0,Rivera,505.0,France,Male,26.0,8.0,112972.57,1.0,1.0,0.0,145011.62,0.0
,,,,,,,,,,,,,
4719.0,15675787.0,Rivera,505.0,France,Male,26.0,8.0,112972.57,1.0,1.0,0.0,145011.62,0.0
