RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8537.0,15676576.0,Stephenson,646.0,France,Female,43.0,8.0,143061.88,1.0,1.0,0.0,61937.6,0.0
8538.0,15800068.0,Cooper,801.0,Spain,Female,46.0,6.0,0.0,2.0,1.0,1.0,170008.74,0.0
8539.0,15648030.0,Crump,731.0,Spain,Female,33.0,5.0,137388.01,2.0,1.0,0.0,165000.68,0.0
8540.0,15668594.0,Diggs,620.0,Germany,Female,25.0,1.0,137712.01,1.0,1.0,1.0,76197.05,0.0
8541.0,15728709.0,Shih,484.0,Germany,Male,40.0,7.0,106901.42,2.0,0.0,0.0,118045.98,0.0
8542.0,15724181.0,Hudson,647.0,Spain,Male,47.0,5.0,105603.21,2.0,1.0,1.0,157360.9,0.0
8543.0,15647546.0,Carvosso,688.0,Germany,Female,40.0,8.0,150679.71,2.0,0.0,1.0,196226.38,0.0
8544.0,15702601.0,Wyatt,680.0,Germany,Male,30.0,4.0,108300.27,2.0,0.0,1.0,44384.57,1.0
8545.0,15567725.0,Kodilinyechukwu,689.0,France,Female,46.0,7.0,52016.08,2.0,1.0,1.0,72993.65,0.0
8546.0,15674179.0,Vorobyova,513.0,Germany,Male,34.0,7.0,60515.13,1.0,0.0,0.0,124571.09,0.0
8547.0,15686957.0,Piccio,553.0,Germany,Male,35.0,2.0,158584.28,2.0,1.0,0.0,43640.16,0.0
,,,,,,,,,,,,,
8544.0,15702601.0,Wyatt,680.0,Germany,Male,30.0,4.0,108300.27,2.0,0.0,1.0,44384.57,1.0
