RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7657.0,15575146.0,Jamieson,492.0,Germany,Male,51.0,8.0,117808.74,2.0,1.0,1.0,67311.12,0.0
7658.0,15608916.0,Ndubueze,573.0,France,Male,40.0,7.0,147754.68,1.0,1.0,1.0,110454.46,0.0
7659.0,15666297.0,Abramova,706.0,Spain,Female,53.0,3.0,0.0,3.0,0.0,0.0,88479.02,1.0
7660.0,15598586.0,Wetherspoon,680.0,France,Male,31.0,10.0,113292.17,1.0,1.0,1.0,122639.73,0.0
7661.0,15665014.0,Middleton,458.0,Spain,Male,36.0,5.0,0.0,2.0,1.0,0.0,79723.78,0.0
7662.0,15701738.0,Arcuri,612.0,Germany,Male,44.0,2.0,115163.38,1.0,1.0,1.0,97677.52,1.0
7663.0,15650591.0,Calabrese,809.0,Germany,Male,50.0,10.0,118098.62,1.0,1.0,1.0,100720.02,1.0
7664.0,15652667.0,Hampton,590.0,France,Male,39.0,9.0,0.0,2.0,1.0,1.0,104730.52,0.0
7665.0,15679622.0,Clayton,602.0,France,Male,35.0,8.0,0.0,1.0,1.0,1.0,22499.29,0.0
7666.0,15730150.0,Otutodilichukwu,540.0,Spain,Male,37.0,0.0,120825.7,1.0,1.0,0.0,28257.89,0.0
7667.0,15813192.0,Chukwuemeka,494.0,France,Male,25.0,6.0,0.0,2.0,0.0,1.0,109988.09,0.0
,,,,,,,,,,,,,
7664.0,15652667.0,Hampton,590.0,France,Male,39.0,9.0,0.0,2.0,1.0,1.0,104730.52,0.0
