RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2982.0,15711218.0,Parry,616.0,Germany,Male,39.0,2.0,121704.32,2.0,1.0,0.0,55556.3,0.0
2983.0,15798659.0,Kennedy,526.0,Spain,Female,43.0,3.0,0.0,2.0,1.0,0.0,31705.19,0.0
2984.0,15663939.0,Arnott,523.0,Germany,Male,35.0,8.0,138782.76,1.0,1.0,1.0,186118.93,0.0
2985.0,15694946.0,Hanson,663.0,France,Male,35.0,9.0,0.0,2.0,1.0,1.0,195580.28,0.0
2986.0,15631912.0,T'ao,840.0,France,Male,30.0,8.0,136291.71,1.0,1.0,0.0,54113.38,0.0
2987.0,15768816.0,Shen,570.0,Germany,Male,42.0,0.0,107856.57,2.0,1.0,0.0,127528.84,0.0
2988.0,15682268.0,Steere,676.0,Germany,Female,26.0,1.0,108348.66,1.0,0.0,0.0,60231.74,1.0
2989.0,15684801.0,Abbott,689.0,France,Male,47.0,1.0,93871.95,3.0,1.0,0.0,156878.42,1.0
2990.0,15636428.0,Sutherland,703.0,Spain,Female,45.0,1.0,0.0,1.0,1.0,0.0,182784.11,1.0
2991.0,15809823.0,Thurgood,491.0,Germany,Male,19.0,2.0,125860.2,1.0,0.0,0.0,129690.5,0.0
2992.0,15699284.0,Johnson,584.0,France,Male,49.0,8.0,172713.44,1.0,1.0,0.0,113860.81,0.0
,,,,,,,,,,,,,
2987.0,15768816.0,Shen,570.0,Germany,Male,42.0,0.0,107856.57,2.0,1.0,0.0,127528.84,0.0
