RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8328.0,15766787.0,Piazza,707.0,France,Female,35.0,9.0,0.0,2.0,1.0,1.0,70403.65,0.0
8329.0,15687171.0,Birch,638.0,Spain,Male,34.0,5.0,146679.77,1.0,1.0,0.0,102179.86,0.0
8330.0,15690744.0,Custance,683.0,France,Male,43.0,2.0,112499.42,2.0,1.0,0.0,30375.18,0.0
8331.0,15707974.0,Anayochukwu,815.0,Spain,Female,38.0,2.0,48387.0,1.0,1.0,0.0,184796.84,0.0
8332.0,15673084.0,Galkin,645.0,Spain,Male,38.0,1.0,68079.8,1.0,0.0,1.0,166264.89,0.0
8333.0,15814772.0,Adams,645.0,Germany,Male,49.0,4.0,160133.88,1.0,0.0,1.0,88391.97,0.0
8334.0,15743709.0,Toomey,683.0,France,Male,30.0,4.0,66190.33,1.0,1.0,1.0,115186.97,0.0
8335.0,15610343.0,Marshall-Hall,705.0,France,Female,37.0,10.0,0.0,2.0,1.0,1.0,13935.53,1.0
8336.0,15737414.0,Shen,647.0,France,Male,35.0,4.0,123761.68,1.0,1.0,0.0,83910.4,0.0
8337.0,15788480.0,Pagnotto,786.0,Germany,Female,33.0,0.0,122325.58,1.0,0.0,0.0,34712.34,1.0
8338.0,15568519.0,Wood,534.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,13871.34,0.0
,,,,,,,,,,,,,
8331.0,15707974.0,Anayochukwu,815.0,Spain,Female,38.0,2.0,48387.0,1.0,1.0,0.0,184796.84,0.0
