RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1145.0,15694821.0,Hardy,765.0,Germany,Male,43.0,4.0,148962.76,1.0,0.0,1.0,173878.87,1.0
1146.0,15601688.0,Piccio,546.0,France,Male,28.0,8.0,0.0,1.0,1.0,0.0,159254.29,0.0
1147.0,15575581.0,Dickson,614.0,Germany,Female,30.0,3.0,131344.52,2.0,1.0,0.0,54776.64,0.0
1148.0,15671209.0,Holden,593.0,Germany,Female,29.0,5.0,101713.84,3.0,1.0,0.0,134594.99,0.0
1149.0,15616529.0,Hsieh,613.0,Spain,Male,34.0,3.0,0.0,1.0,1.0,1.0,41724.72,0.0
1150.0,15773906.0,Doherty,655.0,France,Male,38.0,4.0,0.0,2.0,0.0,0.0,110527.71,0.0
1151.0,15722993.0,Page,700.0,France,Female,27.0,6.0,137963.07,1.0,0.0,0.0,8996.79,0.0
1152.0,15752463.0,Samuel,826.0,Spain,Female,29.0,4.0,129938.07,1.0,0.0,1.0,190200.53,0.0
1153.0,15589754.0,Malloy,652.0,Germany,Male,45.0,2.0,151421.44,1.0,0.0,1.0,115333.43,0.0
1154.0,15669899.0,Fitts,755.0,Germany,Female,45.0,7.0,135643.0,1.0,0.0,0.0,143619.52,1.0
1155.0,15766887.0,Iadanza,538.0,Spain,Male,39.0,2.0,122773.5,2.0,1.0,1.0,58467.08,0.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
