RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6513.0,15795429.0,Henderson,487.0,France,Male,24.0,7.0,133628.09,2.0,1.0,1.0,98570.01,0.0
6514.0,15609254.0,Fernandez,513.0,Spain,Female,41.0,9.0,107135.04,2.0,1.0,1.0,160546.58,0.0
6515.0,15625141.0,Porter,563.0,Spain,Male,26.0,7.0,0.0,2.0,0.0,0.0,6139.74,0.0
6516.0,15810898.0,Pan,803.0,France,Female,65.0,2.0,151659.52,2.0,0.0,1.0,6930.17,0.0
6517.0,15775797.0,Esposito,607.0,Spain,Female,32.0,7.0,0.0,3.0,0.0,1.0,10674.62,0.0
6518.0,15795246.0,Kaeppel,628.0,Germany,Female,51.0,9.0,155903.82,2.0,1.0,1.0,71159.84,0.0
6519.0,15795275.0,Lamb,521.0,Spain,Female,49.0,4.0,82940.25,2.0,0.0,0.0,62413.01,1.0
6520.0,15571869.0,Lei,669.0,Germany,Female,50.0,4.0,112650.89,1.0,0.0,0.0,166386.22,1.0
6521.0,15694143.0,Conti,686.0,France,Female,41.0,10.0,0.0,1.0,1.0,0.0,133086.45,0.0
6522.0,15748231.0,Hargreaves,700.0,Germany,Male,35.0,4.0,95853.39,2.0,1.0,0.0,192933.37,0.0
6523.0,15632185.0,Yermolayev,663.0,France,Female,42.0,1.0,82228.67,2.0,1.0,0.0,71359.78,0.0
,,,,,,,,,,,,,
6520.0,15571869.0,Lei,669.0,Germany,Female,50.0,4.0,112650.89,1.0,0.0,0.0,166386.22,1.0
