RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9747.0,15782550.0,Ma,490.0,Germany,Female,41.0,0.0,139659.04,1.0,1.0,1.0,176254.12,0.0
9748.0,15775761.0,Iweobiegbunam,610.0,Germany,Female,69.0,5.0,86038.21,3.0,0.0,0.0,192743.06,1.0
9749.0,15680201.0,Marcelo,627.0,Germany,Male,24.0,5.0,102773.2,2.0,1.0,0.0,56793.02,1.0
9750.0,15767594.0,Azubuike,533.0,France,Female,35.0,8.0,0.0,2.0,1.0,1.0,187900.12,0.0
9751.0,15591985.0,Stewart,708.0,France,Female,51.0,8.0,70754.18,1.0,1.0,1.0,92920.04,1.0
9752.0,15789339.0,Yen,681.0,France,Male,59.0,4.0,122781.51,1.0,0.0,1.0,140166.95,0.0
9753.0,15781530.0,Hsieh,690.0,France,Male,21.0,8.0,0.0,2.0,1.0,1.0,155782.89,0.0
9754.0,15705174.0,Chiedozie,656.0,Germany,Male,68.0,7.0,153545.11,1.0,1.0,1.0,186574.68,0.0
9755.0,15572114.0,Shih,673.0,Spain,Male,40.0,1.0,121629.22,1.0,1.0,1.0,3258.6,0.0
9756.0,15804009.0,Amechi,806.0,Germany,Male,36.0,8.0,167983.17,2.0,1.0,1.0,106714.28,0.0
9757.0,15662698.0,Ko,648.0,Spain,Female,43.0,7.0,81153.82,1.0,1.0,1.0,144532.85,1.0
,,,,,,,,,,,,,
9757.0,15662698.0,Ko,648.0,Spain,Female,43.0,7.0,81153.82,1.0,1.0,1.0,144532.85,1.0
