RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1464.0,15669293.0,Hovell,517.0,France,Male,37.0,5.0,113308.84,1.0,0.0,1.0,31517.16,0.0
1465.0,15595067.0,Zhirov,637.0,Spain,Female,40.0,6.0,0.0,2.0,1.0,1.0,181610.6,0.0
1466.0,15753566.0,Espinosa,806.0,France,Female,32.0,3.0,63763.49,1.0,1.0,0.0,156593.09,0.0
1467.0,15650391.0,Wallace,633.0,France,Female,29.0,7.0,169988.35,1.0,1.0,0.0,4272.0,0.0
1468.0,15681843.0,Barbour,624.0,Germany,Female,35.0,0.0,180303.24,2.0,1.0,0.0,163587.9,0.0
1469.0,15814846.0,Ozerova,691.0,France,Male,52.0,3.0,0.0,1.0,1.0,0.0,175843.68,1.0
1470.0,15670374.0,Wright,819.0,Germany,Female,49.0,1.0,120656.86,4.0,0.0,0.0,166164.3,1.0
1471.0,15762332.0,Ulyanova,568.0,Germany,Female,31.0,1.0,61592.14,2.0,1.0,1.0,61796.64,0.0
1472.0,15700223.0,Steiner,806.0,France,Male,48.0,4.0,164701.68,1.0,1.0,1.0,21439.49,0.0
1473.0,15729956.0,Akabueze,726.0,Spain,Female,26.0,1.0,80780.16,1.0,1.0,1.0,19225.85,0.0
1474.0,15594862.0,Aleksandrova,552.0,France,Male,36.0,8.0,0.0,2.0,0.0,0.0,132547.02,0.0
,,,,,,,,,,,,,
1473.0,15729956.0,Akabueze,726.0,Spain,Female,26.0,1.0,80780.16,1.0,1.0,1.0,19225.85,0.0
