RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8196.0,15706537.0,Pirogov,577.0,Germany,Female,59.0,7.0,111396.97,1.0,0.0,1.0,191070.01,0.0
8197.0,15589312.0,Larkin,588.0,France,Male,30.0,3.0,115007.08,1.0,0.0,0.0,176858.5,0.0
8198.0,15741180.0,Eddy,617.0,France,Male,54.0,6.0,102141.9,1.0,1.0,1.0,45325.26,0.0
8199.0,15733888.0,Sells,668.0,Spain,Female,36.0,3.0,133686.52,1.0,1.0,0.0,190958.48,1.0
8200.0,15798532.0,Crawford,810.0,France,Male,32.0,9.0,120879.73,2.0,0.0,1.0,78896.59,0.0
8201.0,15577359.0,Bezrukov,767.0,Spain,Male,47.0,5.0,0.0,1.0,1.0,0.0,121964.46,1.0
8202.0,15614936.0,Mancini,718.0,Spain,Female,49.0,10.0,82321.88,1.0,0.0,1.0,11144.4,0.0
8203.0,15747647.0,Iadanza,589.0,Spain,Female,27.0,4.0,0.0,2.0,1.0,0.0,144181.48,0.0
8204.0,15588566.0,Wilkinson,778.0,Spain,Male,33.0,5.0,116474.28,2.0,1.0,1.0,32757.55,0.0
8205.0,15570141.0,P'eng,724.0,France,Female,34.0,3.0,132352.69,1.0,1.0,0.0,80320.3,0.0
8206.0,15800793.0,St Clair,477.0,Germany,Female,39.0,4.0,182491.57,1.0,1.0,0.0,185830.72,0.0
,,,,,,,,,,,,,
8202.0,15614936.0,Mancini,718.0,Spain,Female,49.0,10.0,82321.88,1.0,0.0,1.0,11144.4,0.0
