RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
650.0,15703119.0,Liang,652.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,145700.22,0.0
651.0,15730447.0,Anderson,629.0,France,Female,49.0,4.0,0.0,2.0,1.0,1.0,196335.48,0.0
652.0,15813850.0,Christian,720.0,France,Male,52.0,7.0,0.0,1.0,1.0,1.0,14781.12,0.0
653.0,15711889.0,Mao,668.0,France,Male,42.0,3.0,150461.07,1.0,1.0,0.0,108139.23,0.0
654.0,15664610.0,Campbell,459.0,Germany,Male,48.0,4.0,133994.52,1.0,1.0,1.0,19287.06,1.0
655.0,15751710.0,Ginikanwa,729.0,Spain,Male,31.0,8.0,164870.81,2.0,1.0,1.0,9567.39,0.0
656.0,15692926.0,Toscani,498.0,Germany,Male,25.0,8.0,121702.73,1.0,1.0,1.0,132210.49,0.0
657.0,15813741.0,Nnachetam,549.0,Spain,Male,25.0,6.0,193858.2,1.0,0.0,1.0,21600.11,0.0
658.0,15698474.0,Sagese,601.0,Germany,Female,54.0,1.0,131039.97,2.0,1.0,1.0,199661.5,0.0
659.0,15568595.0,Fleming,544.0,France,Male,64.0,9.0,113829.45,1.0,1.0,1.0,124341.49,0.0
660.0,15603065.0,Grubb,751.0,France,Female,30.0,6.0,0.0,2.0,1.0,0.0,15766.1,0.0
,,,,,,,,,,,,,
655.0,15751710.0,Ginikanwa,729.0,Spain,Male,31.0,8.0,164870.81,2.0,1.0,1.0,9567.39,0.0
