RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
804.0,15712825.0,Howells,511.0,Spain,Female,29.0,9.0,0.0,2.0,0.0,1.0,140676.98,0.0
805.0,15640280.0,Cameron,850.0,France,Male,39.0,4.0,127771.35,2.0,0.0,1.0,151738.54,0.0
806.0,15756026.0,Hooper,790.0,Spain,Female,46.0,9.0,0.0,1.0,0.0,0.0,14679.81,1.0
807.0,15613319.0,Rice,793.0,France,Female,33.0,0.0,0.0,1.0,0.0,0.0,175544.02,0.0
808.0,15798906.0,Cox,628.0,France,Male,69.0,5.0,0.0,2.0,1.0,1.0,181964.6,0.0
809.0,15708917.0,Martin,598.0,Germany,Male,53.0,10.0,167772.96,1.0,1.0,1.0,136886.86,0.0
810.0,15778463.0,Ikenna,657.0,France,Female,37.0,6.0,95845.6,1.0,1.0,0.0,122218.23,0.0
811.0,15699430.0,Davide,618.0,France,Female,35.0,10.0,0.0,2.0,1.0,0.0,180439.75,0.0
812.0,15649992.0,Alexander,681.0,Spain,Male,65.0,7.0,134714.7,2.0,0.0,1.0,190419.81,0.0
813.0,15578980.0,Piazza,516.0,Spain,Female,33.0,3.0,0.0,2.0,1.0,1.0,58685.59,0.0
814.0,15775306.0,Ni,421.0,Germany,Male,28.0,8.0,122384.22,3.0,1.0,1.0,89017.38,1.0
,,,,,,,,,,,,,
809.0,15708917.0,Martin,598.0,Germany,Male,53.0,10.0,167772.96,1.0,1.0,1.0,136886.86,0.0
