RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9714.0,15623566.0,Barnhill,714.0,France,Male,40.0,9.0,46520.69,1.0,1.0,1.0,96687.25,0.0
9715.0,15681274.0,Marshall,726.0,Spain,Female,56.0,2.0,105473.74,1.0,1.0,1.0,46044.7,0.0
9716.0,15762573.0,Bednall,680.0,Spain,Female,34.0,7.0,0.0,2.0,1.0,0.0,98949.85,0.0
9717.0,15706458.0,Pan,812.0,Germany,Male,39.0,5.0,115730.71,3.0,1.0,1.0,185599.34,1.0
9718.0,15654222.0,Ogg,757.0,Spain,Male,30.0,3.0,145396.49,1.0,0.0,1.0,198341.15,0.0
9719.0,15704053.0,T'ang,710.0,Spain,Male,62.0,3.0,131078.42,2.0,1.0,0.0,119348.76,1.0
9720.0,15724321.0,Baresi,516.0,Germany,Female,47.0,9.0,128298.74,1.0,0.0,0.0,149614.17,1.0
9721.0,15621815.0,Obiajulu,803.0,France,Female,40.0,6.0,165526.71,1.0,1.0,0.0,12328.08,0.0
9722.0,15724876.0,McGregor,560.0,France,Female,38.0,5.0,83714.41,1.0,1.0,1.0,33245.97,0.0
9723.0,15696588.0,Lung,679.0,France,Female,36.0,3.0,0.0,2.0,1.0,1.0,2243.41,0.0
9724.0,15612832.0,Jamieson,526.0,France,Male,32.0,7.0,125540.05,1.0,0.0,0.0,86786.41,0.0
,,,,,,,,,,,,,
9723.0,15696588.0,Lung,679.0,France,Female,36.0,3.0,0.0,2.0,1.0,1.0,2243.41,0.0
