RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6106.0,15605134.0,Bond,617.0,France,Female,34.0,0.0,131244.65,2.0,1.0,0.0,183229.02,0.0
6107.0,15626044.0,Lettiere,762.0,Germany,Male,28.0,3.0,125155.83,2.0,1.0,1.0,106024.02,0.0
6108.0,15737910.0,Houghton,703.0,Germany,Male,35.0,5.0,140691.08,2.0,1.0,0.0,167810.26,0.0
6109.0,15761076.0,Lei,507.0,France,Male,41.0,3.0,58820.32,2.0,1.0,1.0,138536.09,0.0
6110.0,15710105.0,Stirling,581.0,Germany,Female,26.0,3.0,105099.45,1.0,1.0,1.0,184520.0,1.0
6111.0,15577402.0,Grant,593.0,France,Male,31.0,9.0,0.0,2.0,0.0,1.0,20492.16,0.0
6112.0,15803337.0,Baresi,648.0,France,Male,23.0,9.0,168372.52,1.0,1.0,0.0,134676.72,0.0
6113.0,15654372.0,Pearce,462.0,Germany,Male,34.0,1.0,94682.56,2.0,1.0,0.0,138478.2,0.0
6114.0,15585867.0,Rutledge,596.0,Spain,Male,36.0,2.0,0.0,2.0,0.0,1.0,125557.95,0.0
6115.0,15662488.0,Udegbunam,627.0,France,Female,44.0,5.0,0.0,2.0,1.0,0.0,82969.61,1.0
6116.0,15604813.0,Zaytseva,494.0,France,Male,40.0,7.0,0.0,2.0,0.0,1.0,158071.69,0.0
,,,,,,,,,,,,,
6108.0,15737910.0,Houghton,703.0,Germany,Male,35.0,5.0,140691.08,2.0,1.0,0.0,167810.26,0.0
