RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
320.0,15626114.0,Pearson,429.0,France,Male,24.0,4.0,95741.75,1.0,1.0,0.0,46170.75,0.0
321.0,15810834.0,Gordon,525.0,Spain,Female,57.0,2.0,145965.33,1.0,1.0,1.0,64448.36,0.0
322.0,15678910.0,Ts'ai,680.0,France,Female,30.0,8.0,141441.75,1.0,1.0,1.0,16278.97,0.0
323.0,15694408.0,Lung,749.0,France,Male,40.0,1.0,139290.41,1.0,1.0,0.0,182855.42,1.0
324.0,15585215.0,Yuan,763.0,France,Female,31.0,4.0,0.0,2.0,0.0,0.0,50404.72,0.0
325.0,15682757.0,Pardey,734.0,France,Male,30.0,3.0,0.0,2.0,1.0,0.0,107640.25,0.0
326.0,15736601.0,Tai,716.0,France,Male,35.0,4.0,144428.87,1.0,1.0,0.0,134132.65,0.0
327.0,15601848.0,Scott,594.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,103480.69,0.0
328.0,15736008.0,Hunter,644.0,France,Female,46.0,9.0,95441.27,1.0,1.0,0.0,108761.05,1.0
329.0,15669064.0,Mazzanti,671.0,Germany,Male,35.0,1.0,144848.74,1.0,1.0,1.0,179012.3,0.0
330.0,15624528.0,L?,664.0,Germany,Male,26.0,7.0,116244.14,2.0,1.0,1.0,95145.14,0.0
,,,,,,,,,,,,,
322.0,15678910.0,Ts'ai,680.0,France,Female,30.0,8.0,141441.75,1.0,1.0,1.0,16278.97,0.0
