RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6590.0,15673790.0,Taylor,498.0,Germany,Male,45.0,7.0,109200.74,2.0,0.0,1.0,165990.44,0.0
6591.0,15674868.0,Wei,696.0,Spain,Female,30.0,0.0,0.0,2.0,1.0,1.0,9002.8,0.0
6592.0,15692110.0,Ch'eng,758.0,France,Female,33.0,7.0,0.0,1.0,1.0,0.0,188156.34,0.0
6593.0,15645904.0,Parsons,685.0,France,Female,33.0,6.0,0.0,2.0,0.0,1.0,186785.01,0.0
6594.0,15581332.0,Pan,655.0,Germany,Female,30.0,1.0,83173.98,2.0,1.0,1.0,184259.6,0.0
6595.0,15808544.0,Cameron,747.0,France,Female,40.0,3.0,0.0,1.0,0.0,0.0,57817.84,1.0
6596.0,15734948.0,Igwebuike,601.0,Spain,Male,24.0,7.0,0.0,2.0,0.0,0.0,144660.42,0.0
6597.0,15654531.0,Tuan,477.0,France,Male,22.0,5.0,82559.42,2.0,0.0,0.0,163112.9,1.0
6598.0,15637774.0,Fraser,558.0,France,Male,32.0,5.0,73494.21,1.0,0.0,0.0,136301.1,0.0
6599.0,15677141.0,Turnbull,586.0,Spain,Male,29.0,2.0,132450.24,1.0,1.0,1.0,36176.63,0.0
6600.0,15739578.0,Chiazagomekpere,850.0,France,Male,49.0,6.0,128663.9,1.0,1.0,0.0,65769.3,1.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
