RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5358.0,15691396.0,Ko,405.0,Germany,Male,31.0,5.0,133299.67,2.0,1.0,1.0,72950.14,0.0
5359.0,15796958.0,Tang,658.0,France,Male,39.0,7.0,0.0,2.0,1.0,0.0,48378.4,0.0
5360.0,15801832.0,Lombardo,684.0,Germany,Male,42.0,1.0,117691.0,1.0,1.0,1.0,23135.65,1.0
5361.0,15661349.0,Perkins,633.0,France,Male,35.0,10.0,0.0,2.0,1.0,0.0,65675.47,0.0
5362.0,15719265.0,Feng,589.0,France,Male,46.0,9.0,0.0,2.0,1.0,0.0,170676.67,0.0
5363.0,15779985.0,Lo,750.0,Germany,Female,37.0,1.0,133199.71,2.0,1.0,1.0,27366.77,0.0
5364.0,15663410.0,Piccio,771.0,Spain,Male,51.0,5.0,135506.58,3.0,1.0,1.0,152479.64,1.0
5365.0,15704144.0,Mazzanti,812.0,Germany,Male,33.0,2.0,127154.14,2.0,0.0,1.0,105383.49,0.0
5366.0,15774104.0,Chukwualuka,539.0,Spain,Male,39.0,2.0,0.0,2.0,1.0,1.0,48189.94,0.0
5367.0,15812230.0,Elliot,670.0,Germany,Female,42.0,5.0,49508.79,3.0,1.0,1.0,100324.01,0.0
5368.0,15742848.0,Gratton,673.0,France,Male,41.0,5.0,0.0,1.0,1.0,1.0,65657.29,0.0
,,,,,,,,,,,,,
5361.0,15661349.0,Perkins,633.0,France,Male,35.0,10.0,0.0,2.0,1.0,0.0,65675.47,0.0
