RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8394.0,15752507.0,K?,769.0,Germany,Male,60.0,9.0,148846.39,1.0,1.0,0.0,192831.67,1.0
8395.0,15597983.0,Brown,692.0,France,Male,69.0,10.0,154953.94,1.0,1.0,1.0,70849.47,0.0
8396.0,15586069.0,Abernathy,560.0,France,Female,30.0,0.0,108883.29,1.0,1.0,0.0,27914.95,0.0
8397.0,15655082.0,Pape,607.0,France,Female,48.0,4.0,112070.86,3.0,1.0,0.0,173568.3,1.0
8398.0,15720155.0,Tao,630.0,Germany,Male,29.0,6.0,131354.39,1.0,0.0,1.0,9324.31,1.0
8399.0,15582116.0,Ma,767.0,Germany,Female,45.0,7.0,132746.2,2.0,1.0,0.0,26628.88,1.0
8400.0,15749365.0,Earle,543.0,France,Female,34.0,8.0,0.0,2.0,0.0,1.0,145601.8,0.0
8401.0,15632069.0,Kazantsev,776.0,France,Male,39.0,8.0,125211.55,2.0,1.0,0.0,144496.07,0.0
8402.0,15663134.0,Uspenskaya,535.0,Spain,Male,58.0,1.0,0.0,2.0,1.0,1.0,11779.98,1.0
8403.0,15766683.0,Coombes,549.0,Germany,Male,36.0,6.0,139422.37,1.0,0.0,0.0,83983.39,1.0
8404.0,15707219.0,Hopman,844.0,France,Female,28.0,4.0,0.0,2.0,0.0,1.0,123318.37,0.0
,,,,,,,,,,,,,
8398.0,15720155.0,Tao,630.0,Germany,Male,29.0,6.0,131354.39,1.0,0.0,1.0,9324.31,1.0
