RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6029.0,15673439.0,Sun,646.0,Spain,Female,50.0,5.0,142644.64,2.0,1.0,1.0,142208.5,1.0
6030.0,15669011.0,Bocharova,659.0,France,Female,44.0,9.0,23503.31,1.0,0.0,1.0,169862.01,1.0
6031.0,15581388.0,Y?an,487.0,Spain,Male,33.0,8.0,145729.71,1.0,1.0,0.0,41365.85,0.0
6032.0,15743153.0,Singh,740.0,Germany,Female,40.0,2.0,122295.17,2.0,1.0,1.0,30812.84,0.0
6033.0,15579787.0,Nkemakonam,686.0,France,Male,39.0,4.0,0.0,2.0,1.0,0.0,155023.93,0.0
6034.0,15759966.0,Chiemenam,612.0,Spain,Female,36.0,5.0,119799.27,2.0,1.0,0.0,159416.58,0.0
6035.0,15601045.0,Angelo,655.0,Spain,Male,37.0,8.0,163708.58,2.0,0.0,0.0,76259.23,0.0
6036.0,15764021.0,Frolov,617.0,France,Male,34.0,1.0,61687.33,2.0,1.0,0.0,105965.25,0.0
6037.0,15687218.0,West,674.0,France,Female,27.0,4.0,79144.34,1.0,0.0,1.0,50743.83,0.0
6038.0,15626452.0,Beatham,711.0,Spain,Male,32.0,5.0,0.0,2.0,1.0,1.0,147720.27,0.0
6039.0,15700964.0,Pollard,624.0,Germany,Female,27.0,7.0,104848.68,1.0,1.0,1.0,167387.36,0.0
,,,,,,,,,,,,,
6036.0,15764021.0,Frolov,617.0,France,Male,34.0,1.0,61687.33,2.0,1.0,0.0,105965.25,0.0
