RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8042.0,15701439.0,Fanucci,698.0,Spain,Female,50.0,1.0,0.0,4.0,1.0,0.0,88566.9,1.0
8043.0,15785352.0,Chang,606.0,France,Male,37.0,6.0,82373.94,1.0,0.0,0.0,172526.9,1.0
8044.0,15616525.0,Sopuluchi,720.0,Spain,Male,31.0,4.0,141356.47,1.0,0.0,0.0,137985.69,0.0
8045.0,15717489.0,Martin,835.0,France,Male,23.0,9.0,0.0,1.0,1.0,0.0,19793.73,1.0
8046.0,15795737.0,McNaughtan,771.0,Spain,Female,47.0,3.0,72664.0,2.0,1.0,1.0,107874.39,0.0
8047.0,15693877.0,Stewart,811.0,France,Female,47.0,3.0,123365.34,2.0,0.0,0.0,171995.34,0.0
8048.0,15576111.0,Reagan,734.0,Germany,Male,33.0,5.0,121898.58,1.0,1.0,0.0,61829.89,0.0
8049.0,15595713.0,Heller,548.0,Spain,Male,33.0,6.0,0.0,1.0,1.0,1.0,31728.35,0.0
8050.0,15808868.0,Nwokeocha,652.0,France,Female,31.0,3.0,103696.97,3.0,0.0,0.0,155221.05,1.0
8051.0,15708193.0,Liu,707.0,France,Male,33.0,2.0,0.0,2.0,0.0,0.0,130866.95,0.0
8052.0,15697801.0,Sokolova,605.0,Germany,Female,56.0,1.0,74129.18,2.0,1.0,1.0,62199.78,1.0
,,,,,,,,,,,,,
8046.0,15795737.0,McNaughtan,771.0,Spain,Female,47.0,3.0,72664.0,2.0,1.0,1.0,107874.39,0.0
