RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3697.0,15633586.0,Brierly,595.0,France,Female,39.0,7.0,120962.13,1.0,0.0,0.0,23305.01,0.0
3698.0,15565796.0,Docherty,745.0,Germany,Male,48.0,10.0,96048.55,1.0,1.0,0.0,74510.65,0.0
3699.0,15717935.0,McDonald,589.0,France,Female,21.0,3.0,0.0,2.0,0.0,1.0,55601.44,0.0
3700.0,15577700.0,Rapuokwu,749.0,France,Male,37.0,10.0,185063.7,2.0,1.0,1.0,134526.87,0.0
3701.0,15747345.0,Bergamaschi,678.0,France,Female,22.0,6.0,118064.93,2.0,1.0,1.0,195424.01,0.0
3702.0,15678317.0,Manfrin,603.0,France,Male,46.0,2.0,0.0,2.0,1.0,1.0,59563.49,0.0
3703.0,15698335.0,Bergamaschi,504.0,France,Female,73.0,8.0,0.0,1.0,1.0,1.0,34595.58,0.0
3704.0,15768451.0,MacDonald,739.0,Germany,Male,40.0,5.0,149131.03,3.0,1.0,1.0,60036.99,1.0
3705.0,15753213.0,Lees,604.0,France,Female,34.0,7.0,0.0,2.0,1.0,0.0,193021.49,0.0
3706.0,15769645.0,Senior,612.0,France,Female,35.0,3.0,0.0,1.0,1.0,1.0,48108.72,0.0
3707.0,15657565.0,Nwokezuike,629.0,Spain,Female,44.0,6.0,125512.98,2.0,0.0,0.0,79082.76,0.0
,,,,,,,,,,,,,
3704.0,15768451.0,MacDonald,739.0,Germany,Male,40.0,5.0,149131.03,3.0,1.0,1.0,60036.99,1.0
