RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5831.0,15810711.0,Marcum,684.0,Germany,Male,37.0,4.0,138476.41,2.0,1.0,1.0,52367.29,0.0
5832.0,15771270.0,North,635.0,France,Female,27.0,8.0,127471.56,1.0,1.0,1.0,152916.05,1.0
5833.0,15607786.0,Mao,709.0,France,Male,26.0,6.0,156551.63,1.0,0.0,1.0,4410.77,0.0
5834.0,15624519.0,Calabrese,656.0,Germany,Female,49.0,9.0,97092.87,1.0,1.0,0.0,74771.22,1.0
5835.0,15799910.0,Martin,793.0,France,Male,32.0,2.0,0.0,2.0,1.0,0.0,193817.63,1.0
5836.0,15602479.0,Fleming,609.0,Spain,Male,37.0,5.0,129312.79,1.0,1.0,1.0,26793.82,0.0
5837.0,15617419.0,Roberts,618.0,Germany,Female,29.0,10.0,100315.1,2.0,1.0,1.0,32526.64,0.0
5838.0,15657603.0,Finch,850.0,France,Female,35.0,6.0,81684.97,1.0,1.0,0.0,824.0,0.0
5839.0,15570379.0,Whitelegge,669.0,Spain,Male,51.0,3.0,88827.53,1.0,0.0,0.0,85250.77,1.0
5840.0,15772996.0,Rooke,594.0,Germany,Male,40.0,0.0,152092.44,2.0,1.0,1.0,83508.93,0.0
5841.0,15729574.0,Lu,616.0,Spain,Male,71.0,4.0,0.0,2.0,1.0,1.0,173599.38,0.0
,,,,,,,,,,,,,
5841.0,15729574.0,Lu,616.0,Spain,Male,71.0,4.0,0.0,2.0,1.0,1.0,173599.38,0.0
